database_identifier,Hemostasis,Cleavage of the damaged purine,Neurotransmitter release cycle,Neurotransmitter clearance,Transmission across Chemical Synapses,Neuronal System,Effects of PIP2 hydrolysis,ROS and RNS production in phagocytes,PIP3 activates AKT signaling,Developmental Biology,Aerobic respiration and respiratory electron transport,Metabolism,Hydrolysis of LPC,Synthesis of PG,Synthesis of PC,Glycerophospholipid biosynthesis,PI Metabolism,Phospholipid metabolism,Phase II - Conjugation of compounds,Metabolism of nucleotides,Mitochondrial biogenesis,Sulfur amino acid metabolism,Signal Transduction,Triglyceride catabolism,Integration of energy metabolism,Disease,Regulation of cholesterol biosynthesis by SREBP (SREBF),Innate Immune System,Immune System,Toll-like Receptor Cascades,Organelle biogenesis and maintenance,Cholesterol biosynthesis,Synthesis of bile acids and bile salts,Digestion of dietary lipid,Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol,Synthesis of bile acids and bile salts via 27-hydroxycholesterol,Glucocorticoid biosynthesis,Bile acid and bile salt metabolism,Metabolism of steroid hormones,Nicotinate metabolism,Metabolism of water-soluble vitamins and cofactors,Metabolism of vitamins and cofactors,Nicotinamide salvaging,PPARA activates gene expression,Carnitine shuttle,Biological oxidations,Cytochrome P450 - arranged by substrate type,Phase I - Functionalization of compounds,Endogenous sterols,Epigenetic regulation of gene expression,Generic Transcription Pathway,Arachidonate metabolism,Transcriptional activation of mitochondrial biogenesis,Abacavir ADME,Abacavir metabolism,Binding and Uptake of Ligands by Scavenger Receptors,Visual phototransduction,Cellular responses to stress,"Metabolism of ingested SeMet, Sec, MeSec into H2Se",Selenoamino acid metabolism,The canonical retinoid cycle in rods (twilight vision),Acetylcholine Neurotransmitter Release Cycle,Peptide hormone metabolism,Scavenging by Class A Receptors,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,Amino acid transport across the plasma membrane,Signaling by GPCR,Class A/1 (Rhodopsin-like receptors),Transcriptional regulation of white adipocyte differentiation,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",Transport of small molecules,GPCR downstream signalling,Beta-oxidation of pristanoyl-CoA,Peroxisomal lipid metabolism,Metabolism of proteins,Regulation of lipid metabolism by PPARalpha,Circadian Clock,"Incretin synthesis, secretion, and inactivation","Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)",G alpha (q) signalling events,G alpha (s) signalling events,G alpha (i) signalling events,Regulation of insulin secretion,"Transport of bile salts and organic acids, metal ions and amine compounds",Transport of inorganic cations/anions and amino acids/oligopeptides,"Transport of vitamins, nucleosides, and related molecules",SLC-mediated transmembrane transport,Arachidonate production from DAG,Passive transport by Aquaporins,Proton-coupled monocarboxylate transport,Na+/Cl- dependent neurotransmitter transporters,Aquaporin-mediated transport,GPCR ligand binding,Diseases of Immune System,Organic cation transport,Organic cation/anion/zwitterion transport,Metabolism of lipids,Diseases associated with the TLR signaling cascade,Organic anion transport,Defective SLC29A3 causes histiocytosis-lymphadenopathy plus syndrome (HLAS),Defective SLC16A1 causes symptomatic deficiency in lactate transport (SDLT),SLC transporter disorders,Defective SLC27A4 causes ichthyosis prematurity syndrome (IPS),Disorders of transmembrane transporters,Vesicle-mediated transport,Infectious disease,Diseases of metabolism,Surfactant metabolism,Regulation of TLR by endogenous ligand,Choline catabolism,Metabolism of fat-soluble vitamins,Cholesterol biosynthesis via desmosterol,Cholesterol biosynthesis via lathosterol,PTEN Regulation,Glycerophospholipid catabolism,Pyruvate metabolism,Urea cycle,Tryptophan catabolism,Creatine metabolism,Metabolism of amino acids and derivatives,Pyrimidine salvage,Pyrimidine catabolism,RNA Polymerase II Transcription,Base Excision Repair,DNA Repair,Depurination,"Base-Excision Repair, AP Site Formation",Gene expression (Transcription),Purine salvage,Purine catabolism,"Platelet activation, signaling and aggregation",Transport of fatty acids,Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,Transcriptional regulation by RUNX2,"GABA synthesis, release, reuptake and degradation",Reuptake of GABA,Digestion,Cellular responses to stimuli,Nucleotide catabolism,Nucleotide salvage,Metabolism of steroids,Digestion and absorption,Fatty acid metabolism,Triglyceride metabolism,Intracellular signaling by second messengers,Signaling by Nuclear Receptors,FOXO-mediated transcription,Heme signaling,Sensory Perception,Sensory perception of taste,"Sensory perception of sweet, bitter, and umami (glutamate) taste",Nucleotide salvage defects,Defective ADA disrupts (deoxy)adenosine deamination,Defective PNP disrupts phosphorolysis of (deoxy)guanosine and (deoxy)inosine,Nucleotide catabolism defects,Diseases of nucleotide metabolism,Drug ADME,Aspirin ADME,Retinoid metabolism and transport,Defective regulation of TLR7 by endogenous ligand,Adipogenesis,group_type
S1,0.28141833933019617,0.6215625405935952,0.3588688770824244,-0.10586424124003052,0.3658302997226635,0.3658302997226635,0.2049960831176646,0.597752704523773,0.06279361054653015,0.20380619119834298,-0.15876400489741777,0.426955683961738,0.20190471924706047,0.27390280704280245,-0.15261536033812034,0.44910173947956405,0.5220242204204464,0.47840459501139165,0.4074994769993994,0.4029972430138695,0.12074693383621327,0.3443736870912617,0.4259012075386144,0.29813813916678916,0.11488432843490694,0.4432293343137582,0.6699818933511674,0.43747494953172483,0.440921447362162,0.6105109060794884,0.12074693383621327,0.6400281803261737,0.5132346240582145,0.29813813916678916,0.5132346240582145,0.5132346240582145,0.07208156895978723,0.5132346240582145,0.3027813549411803,0.29641123089689425,0.5281829738551608,0.40784120032740323,0.29641123089689425,0.5848029074420259,0.46942665540797673,0.43294192119179065,0.3461244059894085,0.3804168060044175,0.3440627599514251,0.06279361054653015,0.2829545435494891,0.34051241455987263,0.12074693383621327,0.7778679612731882,0.7778679612731882,0.3539900545456709,0.546408638363945,0.3263589850658315,0.2580918025321981,0.2580918025321981,0.5427014547719382,-0.15261536033812034,0.29263436381144475,0.3539900545456709,0.16663717619181756,0.3666074571960029,0.4311375339768873,0.41297642316677896,0.6198332991173992,0.29263436381144475,0.47034163856614286,0.42456050583471705,0.3159891547616436,0.3159891547616436,0.41608250021383464,0.5848029074420259,0.1936551662850662,0.29263436381144475,0.49734491996629143,0.30874528065929707,0.7548221437841609,0.496000855749121,0.11488432843490694,0.49160496357432387,0.4108755545090936,0.4212563412236858,0.4512380690183257,0.2049960831176646,0.3194966361075406,-0.21659104084901204,0.2457154334819125,0.3194966361075406,0.400583718235631,0.6134720458174489,0.5004779839388752,0.5413248765239993,0.41225206276522763,0.6134720458174489,0.3501355385591157,0.4530485169089294,-0.21659104084901204,0.4733064275815054,0.5080564598826065,0.4642721048632573,0.3539900545456709,-0.320290671264552,0.5662582463545646,0.7778679612731882,0.6105109060794884,-0.4442778965379089,0.5850315176602352,0.7167441218575681,0.52138866322267,0.06279361054653015,0.5220242204204464,-0.15876400489741777,0.24516861832678605,0.4125564982185478,-0.5572072668199677,0.4948636435808901,0.22626539268653809,0.04409680999513809,0.2829545435494891,0.5024946181308031,0.5008449264659555,0.6215625405935952,0.5946508687635667,0.29835391672413986,0.5917933877441945,0.5538705391426232,0.2049960831176646,0.5080564598826065,0.40871086584834426,0.16663717619181756,0.2457154334819125,0.2457154334819125,0.3151530241756494,0.3263589850658315,0.41486582385819937,0.3910516307841255,0.36119303882161025,0.3151530241756494,0.3938024934983693,0.29813813916678916,0.06279361054653015,0.5977766295554008,0.43009719548788866,0.6699818933511674,0.14204761287485274,0.650931112923671,0.650931112923671,0.6379277772984173,0.2562147292246587,0.694295057771152,0.694295057771152,0.5917933877441945,0.46766071008627197,-0.21659104084901204,0.546408638363945,0.6134720458174489,0.6198332991173992,Case
S10,0.45117789809939424,0.5743854133730847,0.3416046648262354,0.3592237668617747,0.3532941041714835,0.3532941041714835,0.203144632940781,0.4109422075184184,-0.38698375363907356,0.2991028190251186,0.08924513024752938,0.4500001868869478,0.08633621333837221,0.274844126496152,0.2935447853100834,0.44228175484381005,0.5244295594521083,0.47879261035821075,0.2970816601994341,0.4603965312448083,0.34191497847579877,0.370781083041838,0.4270388165400266,0.26349883041260846,0.34884374215168157,0.4518713472775464,0.16419651635562782,0.4634678726695236,0.47006007149473367,0.2590928531175256,0.34191497847579877,0.216741831806038,0.18895292488481508,0.26349883041260846,0.18895292488481508,0.18895292488481508,0.21372646598866737,0.18895292488481508,0.39351826279197955,0.11210516157943398,0.2481529797351689,0.3894971001516337,0.11210516157943398,0.20574769143006277,-0.34642836982585323,0.45718126730181374,0.446571076689275,0.45223037641996516,0.3559469408743062,-0.38698375363907356,0.4839623911166154,-0.19203114413543004,0.34191497847579877,0.24227741411588122,0.24227741411588122,-0.0906021011258625,0.22733717904320305,0.37255008907970727,0.486207963357951,0.486207963357951,0.21838526616020007,0.2935447853100834,0.3123650999086245,-0.0906021011258625,0.39930799625132435,0.3168262366650132,0.4673731268573019,0.45208416915051797,0.07415903953103538,0.3123650999086245,0.4823932738105162,0.4454506993126769,-0.0980217859304317,-0.0980217859304317,0.4279637498101797,0.20574769143006277,0.22460685811283534,0.3123650999086245,0.27502676513926144,0.4146281311900507,0.3261412410660913,0.43265845483518856,0.34884374215168157,0.5238886190591366,0.35075686686406315,0.4669575968278044,0.48725804371455667,0.203144632940781,0.4926788919910212,0.0643715274161307,0.5749247434634267,0.4926788919910212,0.4567559621657723,0.4898776803487028,0.5009508399844497,0.5611536286687027,0.4066764036447238,0.4898776803487028,-0.09403942598092672,0.43699125231315145,0.0643715274161307,0.471710575604993,0.211457944368546,0.46212268477914176,-0.0906021011258625,0.4271847990715392,0.5416359989091247,0.24227741411588122,0.2590928531175256,0.2345392042851121,0.22050031386137847,0.23220988571659001,-0.013752805375698764,-0.38698375363907356,0.5244295594521083,0.08924513024752938,0.23735556342676248,0.5860473188803179,0.5794485560951188,0.5210808628565733,0.4078476942067455,0.4237403739352523,0.4839623911166154,0.5218600152049894,0.5407051013970677,0.5743854133730847,0.552966740639236,0.36700942257947555,0.5496944185992898,0.411418137044304,0.203144632940781,0.211457944368546,0.4903179031639186,0.39930799625132435,0.5749247434634267,0.5749247434634267,0.2855248488261478,0.37255008907970727,0.45800683065237685,0.4666412359184692,0.387720507535669,0.2855248488261478,0.332842336479779,0.26349883041260846,-0.38698375363907356,0.27474385669182033,0.11721945803559229,0.16419651635562782,0.3311569091081866,-0.06024932794452602,-0.06024932794452602,0.6354627403890767,0.06030125420415766,0.1164477290419539,0.1164477290419539,0.5496944185992898,0.18934181345924878,0.0643715274161307,0.22733717904320305,0.4898776803487028,0.07415903953103538,Case
S100,0.7053661822022129,0.3571862076673695,0.3965551694999176,0.27670713051962725,0.3502709490545388,0.3502709490545388,-0.12298336175736786,-0.2893954207597855,0.6888538993138443,0.7679560341724665,0.6335513907840064,0.3942611500420879,0.5651858921269698,0.41819275807309736,0.34862039935556044,0.42891851547141624,0.4474067999979137,0.39810277094830365,0.5861964692159115,0.40693590167783816,0.8166611890141352,0.46227972716266236,0.3671836857707261,0.6451005608983331,0.6797622075767968,0.3425937438556964,0.7484309521862551,0.41863472826260106,0.4105680863082761,0.4372418478189859,0.8166611890141352,0.019380103794381008,0.32602625112089756,0.6451005608983331,0.32602625112089756,0.32602625112089756,0.19476818827192593,0.32602625112089756,0.4366436447631554,0.5647689798742255,0.506384673882219,0.4160337851770064,0.5647689798742255,0.15712552453208098,0.6414418316166568,0.42233100615205105,0.32841921212435415,0.28667728382522817,0.2393959973432472,0.6888538993138443,0.4732066513208284,0.21052071918416196,0.8166611890141352,0.1867685256567389,0.1867685256567389,0.17463640980190298,0.6906089786093093,0.5544149330514163,0.697013605106876,0.697013605106876,0.6724346585981685,0.34862039935556044,0.7181238592808199,0.17463640980190298,0.3113946720247667,0.14523164706617306,0.2092415424123032,0.19405775539668216,0.545494644612681,0.7181238592808199,0.34822046427494524,0.26592146916785947,0.08134772510803895,0.08134772510803895,0.4043221420196878,0.15712552453208098,0.3565047436886505,0.7181238592808199,0.822239937551708,0.6434620555725534,-0.19473912822613929,0.04561447964091499,0.6797622075767968,0.2985721789297401,0.10148283364219308,0.4382968459232644,0.334579185706446,-0.12298336175736786,0.49696516229056636,-0.03725938210800364,0.5142004317285007,0.49696516229056636,0.1613355066407115,0.37877263796472405,0.25179916771269767,0.3736208378154564,0.28717331971248333,0.37877263796472405,-0.27975256480583666,0.5288619280428223,-0.03725938210800364,0.34604760895167747,0.7967577795021208,0.36184099013962534,0.17463640980190298,0.8290473579757821,0.09296324978027193,0.1867685256567389,0.4372418478189859,0.37680441919004304,0.6201074035336411,0.1130508554619241,0.2533036294699608,0.6888538993138443,0.4474067999979137,0.6335513907840064,0.44055684160074715,0.10267199495205193,-0.44118435693460206,0.38720239391944544,0.6585119737117745,0.6801846191764249,0.4732066513208284,0.40299984985309,0.4153282875789869,0.3571862076673695,0.28849987689657786,0.49845158181999105,0.16514560728322245,0.4089973664165461,-0.12298336175736786,0.7967577795021208,0.4403813019832852,0.3113946720247667,0.5142004317285007,0.5142004317285007,0.5484679522560921,0.5544149330514163,0.42157357334364143,0.32085286598284,0.15663572405619489,0.5484679522560921,0.4866865547098874,0.6451005608983331,0.6888538993138443,0.5530875163866914,0.6183209969299214,0.7484309521862551,0.4358618119641558,-0.40486902666984903,-0.40486902666984903,0.3365805562051657,-0.08664458446613137,0.054444140421142186,0.054444140421142186,0.16514560728322245,0.1080536358031849,-0.03725938210800364,0.6906089786093093,0.37877263796472405,0.545494644612681,Case
S101,-0.0024351583630221885,-0.20742480778918881,-0.07892403658149372,0.299500123547681,0.17692745739154783,0.17692745739154783,-0.5407633461065404,0.48892556148162714,0.683975361586328,0.4994245020931278,0.8720360367513029,0.3914661595173786,0.17057431121793498,-0.41245392278554316,-0.5046128627468995,0.1521087999049574,0.4325336554903591,0.10041953094500422,0.5313090706732493,0.5338643695478772,0.5667007479462549,0.16287623036995863,0.09967380797744368,0.4184417565237858,-0.3363058107975152,0.4293221952088887,0.15227129897617006,0.3107063839822874,0.27163068181467803,0.13743878463927023,0.5667007479462549,0.25510099637469746,0.22827067733909848,0.4184417565237858,0.22827067733909848,0.22827067733909848,0.4094654834702295,0.22827067733909848,0.2904080520530344,0.6119688087559603,0.3725039579304643,0.3490759455040825,0.6119688087559603,-0.08287633358132071,0.7065574949165159,0.10684421614405509,-0.05834605951965007,-0.044127496962152714,-0.01705251314094658,0.683975361586328,0.38554330873145265,0.256072071873813,0.5667007479462549,0.7019322110873583,0.7019322110873583,0.3201120834734597,0.3373597219329288,0.31146281617039623,0.6023947398624727,0.6023947398624727,0.34049329618838275,-0.5046128627468995,-0.40411521195052325,0.3201120834734597,-0.0317640225742696,0.2656525604484938,-0.09152997807265587,-0.044389102941463,0.10583087426237649,-0.40411521195052325,0.42233751508030865,-0.1197427581912428,0.3066024589883228,0.3066024589883228,0.3258285280245707,-0.08287633358132071,-0.06389018716383828,-0.40411521195052325,-0.2997298601069234,-0.27798531545305066,-0.06726091491081262,-0.09219024556292618,-0.3363058107975152,0.36716475071127463,0.24776289366785176,0.5147168129926343,0.4415473721388907,-0.5407633461065404,-0.19834077063341465,-0.15621066490768054,-0.10505333605098374,-0.19834077063341465,-0.05874760033994073,0.08192551316013719,0.2792697559971075,0.44702659192252864,0.33898044237168035,0.08192551316013719,0.3257015306682828,0.5581057050429831,-0.15621066490768054,0.44284682257405283,-0.12408219403893211,0.4313075525295371,0.3201120834734597,0.8227614459541914,0.3849525147781478,0.7019322110873583,0.13743878463927023,0.11306491088729503,0.4205463502624751,0.04162794789467409,0.5494124487120301,0.683975361586328,0.4325336554903591,0.8720360367513029,0.6506729122516082,0.45608125014189077,-0.41196509673204945,0.3272292734998439,0.6913549149600617,0.699536892046642,0.38554330873145265,0.4763634697232386,0.4491609312162167,-0.20742480778918881,0.052814290897949014,0.374718131808516,0.4697747699342263,0.523644391136434,-0.5407633461065404,-0.12408219403893211,0.5714564637757408,-0.0317640225742696,-0.10505333605098374,-0.10505333605098374,0.371692416919873,0.31146281617039623,0.5341792767477356,0.5506813177731054,0.1409721090697182,0.371692416919873,0.45917678143939117,0.4184417565237858,0.683975361586328,0.6342924682590918,0.6440263395034147,0.15227129897617006,0.25689515756403336,-0.25074360474547724,-0.25074360474547724,0.4673271622583105,-0.36571154399973427,0.33935074449180797,0.33935074449180797,0.4697747699342263,0.5502663799900441,-0.15621066490768054,0.3373597219329288,0.08192551316013719,0.10583087426237649,Case
S102,0.5465978534514082,0.5691762317795632,0.38272934681724713,0.2639265511025719,0.29852403631003743,0.29852403631003743,0.12841737803721473,0.38418016440052316,0.4194719027624505,0.3160578546674232,-0.3179745154064395,0.3978109466128154,0.5097386009174466,0.39418439944064015,0.3246866466810796,0.40120803083857276,0.2538967870045141,0.3766904348489011,0.2764128446057839,0.5022301009834742,0.3655997549553497,0.41716928225071825,0.3264992728821353,0.6207780940134102,0.6576068732165259,0.4414864939714951,0.4937320326200409,0.5115366417609968,0.48841422965611325,0.5379812401315552,0.3655997549553497,-0.20662011521637447,0.14934633338607084,0.6207780940134102,0.14934633338607084,0.14934633338607084,0.20971301977735515,0.14934633338607084,0.4376482804817261,0.19439833055042471,0.25154731854856904,0.3707472999299384,0.19439833055042471,0.5500588088987107,0.7377020599665418,0.419529595839577,0.4534080921203396,0.454068621187503,0.4212621694495219,0.4194719027624505,0.3470765823587542,0.08670549682847975,0.3655997549553497,0.5757607286343349,0.5757607286343349,0.09099349655095611,0.677842055199861,0.35729711756218796,0.27311337046906675,0.27311337046906675,0.7307801291485202,0.3246866466810796,0.6440419645821613,0.09099349655095611,0.39572236751229534,0.26155089555231625,0.35182561962844433,0.2546297196529106,0.37703662073186545,0.6440419645821613,0.4638534693018414,0.37132963195959723,0.5674674662131679,0.5674674662131679,0.4643756150163982,0.5500588088987107,0.3669211086507243,0.6440419645821613,0.7563623602770558,0.5954753284533312,0.27618039912753883,0.2784603231938191,0.6576068732165259,0.3837408298929048,0.2378286643392676,0.5052580429799092,0.46016200330662693,0.12841737803721473,0.6541071000620364,-0.019940664725594668,0.23838780073987384,0.6541071000620364,0.27620246376368485,0.5988749021301779,0.5692118232525781,0.5670280728353386,0.37728416997568515,0.5988749021301779,0.6412997083550599,0.46894636507169163,-0.019940664725594668,0.48341414172429387,0.7007714752688798,0.46881567516369393,0.09099349655095611,-0.06902282080106552,0.5253379109272154,0.5757607286343349,0.5379812401315552,0.1644673517462691,0.601723936187829,0.03697190298560642,-0.23703232536520075,0.4194719027624505,0.2538967870045141,-0.3179745154064395,0.6056134963271131,0.08887286491303928,0.5629638681836433,0.41639112634088904,0.4590601489691857,0.42488741781115813,0.3470765823587542,0.49286403129679274,0.5093947242598041,0.5691762317795632,0.5678312984280058,0.3472892289341781,0.5833976366796738,0.5824296103767292,0.12841737803721473,0.7007714752688798,0.509765276618999,0.39572236751229534,0.23838780073987384,0.23838780073987384,0.31541533450596027,0.35729711756218796,0.501668365207826,0.5059366888494174,0.316113391296831,0.31541533450596027,0.504117314326872,0.6207780940134102,0.4194719027624505,0.24761955896869228,0.3969218590199731,0.4937320326200409,0.3702062719905451,0.3746638814389138,0.3746638814389138,0.6195583372069194,-0.31138644821488215,0.6303599588134735,0.6303599588134735,0.5833976366796738,0.28794909924969786,-0.019940664725594668,0.677842055199861,0.5988749021301779,0.37703662073186545,Case
S103,0.4359478627050222,0.6138433244035086,0.44901855952702596,0.5870569314617178,0.4309168918862516,0.4309168918862516,0.02840349233288232,0.28681788178241213,0.33410804331832056,0.3784736178636639,0.7170141727445493,0.4423659157451006,-0.5058004365014814,0.6876756231597251,0.7039235195512508,0.5919829476927654,0.18533081824117006,0.5372729974037004,-0.23589917372570046,0.5124396808079908,0.6887755066317132,-0.44281977053918814,0.4252822090380445,0.3016617192626638,0.5272334850415893,0.4764575642747394,0.09087635771151698,0.2644747836113811,0.24772918490660237,0.16095871381488183,0.6887755066317132,0.46483137518842765,-0.4612323191415868,0.3016617192626638,-0.4612323191415868,-0.4612323191415868,0.48003905994824664,-0.4612323191415868,0.2100222056632265,0.7157281811834801,0.535243777846955,0.48941391349186103,0.7157281811834801,-0.07447209051092009,0.8203291081231221,0.006589946628451488,-0.10634173004384628,0.06451976829016325,-0.044559878090148594,0.33410804331832056,0.4606026693291818,0.2587297286580514,0.6887755066317132,0.735778503106635,0.735778503106635,-0.02933824843954982,0.47342240513379735,0.4370747574992575,0.7306512532797647,0.7306512532797647,0.5913435287445611,0.7039235195512508,0.47799735164013857,-0.02933824843954982,0.15050817146594467,0.19624897298136904,0.5289761215299809,0.5072498603897408,-0.08165781642371377,0.47799735164013857,0.4249227947758058,0.5268860539714246,0.4251242290004417,0.4251242290004417,0.525907581842266,-0.07447209051092009,0.5178567457522266,0.47799735164013857,0.47153886822315294,0.5685558838625369,-0.38492487407667236,0.4075430164068134,0.5272334850415893,0.12018661986346282,0.2716784761238156,0.5191229130706807,0.4258579759137834,0.02840349233288232,0.6945432363982019,-0.31895705262122154,-0.4582211100486641,0.6945432363982019,0.5007958718975549,0.21100104037962475,0.2384173210441608,0.27598621299898857,0.4314805377629863,0.21100104037962475,0.25601536946188075,0.44253778238923946,-0.31895705262122154,0.4745025704867203,0.6569130896942579,0.4469763752580571,-0.02933824843954982,0.8050532510858195,0.4953848903856259,0.735778503106635,0.16095871381488183,-0.23115780274185893,0.44984314197699493,0.3404556074898118,0.46936377532182794,0.33410804331832056,0.18533081824117006,0.7170141727445493,0.6721857781054507,0.4939020908404667,-0.5089250333877479,0.371319466137568,0.6479346495450813,0.44191498788569183,0.4606026693291818,0.5779899340638897,0.5867402680072196,0.6138433244035086,0.49989651697984083,0.3647242480321385,0.4947580818069612,0.5023402180882482,0.02840349233288232,0.6569130896942579,0.5015316094239274,0.15050817146594467,-0.4582211100486641,-0.4582211100486641,0.42165890223591435,0.4370747574992575,0.4803147382498466,0.509357921649742,0.46831039061158936,0.42165890223591435,0.549727925342381,0.3016617192626638,0.33410804331832056,-0.34246276677504817,0.7077379041704837,0.09087635771151698,0.47561177032159496,-0.2222933045765382,-0.2222933045765382,0.5755400627751182,-0.6151250472814228,0.27448297505036523,0.27448297505036523,0.4947580818069612,0.5899944534988353,-0.31895705262122154,0.47342240513379735,0.21100104037962475,-0.08165781642371377,Case
S104,0.3980437991688686,0.4967990799264534,0.4458236837791537,0.5069049730646558,0.46268810421077833,0.46268810421077833,-0.5482001855624089,0.42974928661108003,0.23547032347079022,0.44292119891505427,-0.1478048811365848,0.4009482716895155,-0.2951880608436559,-0.0010403702662633487,0.3254497662529354,0.16628316396374468,0.32412786041608355,0.23411104075197198,0.6208815821247871,0.3610105417804972,0.10853021858572186,-0.3583081999554809,0.3992271506048798,0.42900746663183803,0.49244576046852584,0.4465567525826686,0.6678870904915684,0.38887163954391035,0.37154029090359464,0.5487798299789933,0.10853021858572186,0.6306213592147606,0.6513663226375689,0.42900746663183803,0.6513663226375689,0.6513663226375689,0.16137187675066245,0.6513663226375689,0.42347218812739906,-0.1440430054061625,-0.041214519035201035,0.4085219343827462,-0.1440430054061625,0.5077091510648817,0.6308784201556228,0.4918957760471896,0.43925110362935704,0.4716064383057853,0.47031212920404275,0.23547032347079022,0.3297940869166442,0.5087097162986218,0.10853021858572186,0.062403313112930424,0.062403313112930424,0.5397923843678375,0.5917973490437338,0.3899693109482202,-0.10670642861649596,-0.10670642861649596,0.6000052378503125,0.3254497662529354,0.5762347271499892,0.5397923843678375,0.2545197923644462,0.3613338008257689,0.4351637983695979,0.520712232775078,0.5488617248539757,0.5762347271499892,0.40174246781506096,0.45443369322110894,0.5106563693006674,0.5106563693006674,0.4811261598502539,0.5077091510648817,0.2742160244029874,0.5762347271499892,0.5240490424084852,0.47941119072466176,0.4203853280974505,0.19463861848722985,0.49244576046852584,0.43014467009209184,0.36158477924120946,0.4554734754477535,0.40581362016587713,-0.5482001855624089,-0.27396497570365685,-0.5956425963243187,0.2624029458570415,-0.27396497570365685,0.49224879945828226,0.3963792708447346,0.6213779897563627,0.5159774148181322,0.42979406748245685,0.3963792708447346,-0.4941924175271449,0.4610856254500465,-0.5956425963243187,0.4961353088760143,0.5036312847444062,0.5047352332422171,0.5397923843678375,-0.09296318849584036,0.2728159306275222,0.062403313112930424,0.5487798299789933,-0.23282267831078202,0.4801782536048817,0.5242917380365897,0.6564784014088754,0.23547032347079022,0.32412786041608355,-0.1478048811365848,0.5547032168249885,0.6446177145279968,0.5654491459672883,0.36665960179343515,0.6287414566087262,0.7133498180400818,0.3297940869166442,0.2975388018155539,0.2502276197105097,0.4967990799264534,0.4049650114362018,0.32351110835818725,0.30065612933079716,0.3222024317859854,-0.5482001855624089,0.5036312847444062,0.3285916215623093,0.2545197923644462,0.2624029458570415,0.2624029458570415,0.40846868539971104,0.3899693109482202,0.3978287917706766,0.40843255440999054,0.4810871716518238,0.40846868539971104,0.6232769587551601,0.42900746663183803,0.23547032347079022,0.42994986595399176,0.4871160243000603,0.6678870904915684,0.6010150049911457,-0.5318530169811002,-0.5318530169811002,0.27708147383686516,0.5944775958404297,0.5961311177094585,0.5961311177094585,0.30065612933079716,0.3432229536148797,-0.5956425963243187,0.5917973490437338,0.3963792708447346,0.5488617248539757,Case
