database_identifier,CHEBI:108517,CHEBI:108633,CHEBI:109455,CHEBI:109896,CHEBI:1148,CHEBI:116314,CHEBI:127309,CHEBI:131346,CHEBI:131428,CHEBI:131440,CHEBI:131739,CHEBI:131924,CHEBI:131976,CHEBI:131977,CHEBI:131989,CHEBI:131991,CHEBI:131993,CHEBI:132001,CHEBI:132002,CHEBI:132004,CHEBI:132007,CHEBI:132283,CHEBI:132288,CHEBI:132491,CHEBI:132500,CHEBI:132539,CHEBI:132544,CHEBI:132559,CHEBI:132561,CHEBI:133456,CHEBI:133657,CHEBI:133734,CHEBI:134155,CHEBI:134158,CHEBI:134159,CHEBI:134161,CHEBI:134162,CHEBI:134163,CHEBI:134164,CHEBI:134239,CHEBI:134242,CHEBI:134285,CHEBI:134428,CHEBI:134429,CHEBI:136084,CHEBI:136099,CHEBI:136141,CHEBI:136288,CHEBI:137551,CHEBI:137622,CHEBI:137636,CHEBI:137863,CHEBI:137913,CHEBI:137914,CHEBI:138331,CHEBI:139058,CHEBI:140365,CHEBI:140430,CHEBI:140567,CHEBI:140948,CHEBI:140949,CHEBI:141392,CHEBI:141591,CHEBI:141593,CHEBI:141597,CHEBI:142245,CHEBI:143770,CHEBI:145308,CHEBI:149542,CHEBI:151050,CHEBI:151078,CHEBI:15407,CHEBI:15428,CHEBI:15440,CHEBI:15584,CHEBI:15586,CHEBI:15603,CHEBI:156286,CHEBI:15741,CHEBI:15756,CHEBI:15843,CHEBI:15903,CHEBI:15963,CHEBI:16000,CHEBI:16024,CHEBI:16070,CHEBI:16113,CHEBI:16125,CHEBI:16148,CHEBI:16196,CHEBI:16199,CHEBI:16414,CHEBI:165244,CHEBI:166945,CHEBI:166946,CHEBI:167223,CHEBI:167225,CHEBI:167226,CHEBI:167228,CHEBI:167230,CHEBI:167232,CHEBI:167238,CHEBI:167242,CHEBI:167246,CHEBI:167248,CHEBI:167249,CHEBI:167250,CHEBI:167254,CHEBI:167255,CHEBI:167256,CHEBI:167259,CHEBI:167261,CHEBI:167263,CHEBI:167265,CHEBI:167270,CHEBI:167272,CHEBI:167273,CHEBI:167275,CHEBI:167276,CHEBI:167294,CHEBI:167297,CHEBI:167298,CHEBI:167299,CHEBI:167303,CHEBI:167306,CHEBI:16737,CHEBI:167412,CHEBI:167556,CHEBI:16857,CHEBI:16977,CHEBI:16995,CHEBI:16997,CHEBI:170063,CHEBI:170882,CHEBI:17097,CHEBI:17113,CHEBI:17115,CHEBI:17151,CHEBI:17191,CHEBI:17203,CHEBI:17231,CHEBI:172391,CHEBI:172820,CHEBI:172849,CHEBI:17368,CHEBI:17475,CHEBI:17490,CHEBI:17597,CHEBI:17634,CHEBI:176732,CHEBI:176811,CHEBI:176988,CHEBI:17754,CHEBI:178017,CHEBI:179261,CHEBI:179390,CHEBI:17987,CHEBI:18012,CHEBI:18050,CHEBI:18101,CHEBI:18183,CHEBI:18186,CHEBI:18237,CHEBI:183260,CHEBI:183261,CHEBI:183262,CHEBI:183263,CHEBI:183264,CHEBI:183265,CHEBI:183266,CHEBI:183267,CHEBI:183268,CHEBI:183269,CHEBI:183270,CHEBI:183271,CHEBI:183272,CHEBI:183273,CHEBI:183274,CHEBI:183275,CHEBI:183276,CHEBI:183277,CHEBI:183278,CHEBI:183279,CHEBI:183280,CHEBI:183281,CHEBI:183282,CHEBI:183283,CHEBI:183284,CHEBI:183285,CHEBI:183286,CHEBI:183287,CHEBI:183288,CHEBI:183289,CHEBI:183290,CHEBI:183291,CHEBI:183292,CHEBI:183293,CHEBI:183294,CHEBI:183295,CHEBI:183296,CHEBI:183297,CHEBI:183298,CHEBI:183299,CHEBI:183300,CHEBI:183301,CHEBI:183302,CHEBI:183303,CHEBI:183304,CHEBI:183305,CHEBI:183306,CHEBI:183307,CHEBI:183308,CHEBI:183309,CHEBI:183310,CHEBI:183311,CHEBI:18333,CHEBI:20067,CHEBI:22470,CHEBI:22599,CHEBI:22605,CHEBI:26271,CHEBI:26984,CHEBI:27570,CHEBI:27732,CHEBI:27856,CHEBI:27897,CHEBI:27904,CHEBI:27997,CHEBI:28044,CHEBI:28059,CHEBI:28161,CHEBI:28300,CHEBI:28579,CHEBI:28621,CHEBI:28727,CHEBI:28729,CHEBI:28733,CHEBI:28747,CHEBI:28817,CHEBI:28822,CHEBI:28837,CHEBI:28842,CHEBI:28875,CHEBI:28897,CHEBI:29019,CHEBI:30351,CHEBI:30746,CHEBI:30769,CHEBI:30794,CHEBI:30805,CHEBI:30813,CHEBI:30830,CHEBI:30832,CHEBI:30838,CHEBI:320055,CHEBI:32365,CHEBI:32926,CHEBI:32927,CHEBI:32938,CHEBI:32941,CHEBI:33083,CHEBI:33118,CHEBI:33511,CHEBI:34726,CHEBI:35584,CHEBI:35998,CHEBI:36610,CHEBI:3663,CHEBI:36635,CHEBI:37084,CHEBI:37621,CHEBI:37661,CHEBI:37721,CHEBI:39258,CHEBI:39867,CHEBI:40572,CHEBI:40656,CHEBI:40992,CHEBI:41131,CHEBI:41253,CHEBI:41308,CHEBI:4139,CHEBI:42090,CHEBI:42111,CHEBI:422,CHEBI:42504,CHEBI:44926,CHEBI:45296,CHEBI:45571,CHEBI:45919,CHEBI:45993,CHEBI:46081,CHEBI:46342,CHEBI:46807,CHEBI:46994,CHEBI:47008,CHEBI:47013,CHEBI:48649,CHEBI:48937,CHEBI:49088,CHEBI:5659,CHEBI:59497,CHEBI:6032,CHEBI:60645,CHEBI:62064,CHEBI:6437,CHEBI:64424,CHEBI:64431,CHEBI:64433,CHEBI:64445,CHEBI:64480,CHEBI:64481,CHEBI:64483,CHEBI:64489,CHEBI:64504,CHEBI:64516,CHEBI:64519,CHEBI:64520,CHEBI:64521,CHEBI:64524,CHEBI:64526,CHEBI:64533,CHEBI:64536,CHEBI:64537,CHEBI:64538,CHEBI:64539,CHEBI:64540,CHEBI:64541,CHEBI:64544,CHEBI:64549,CHEBI:64560,CHEBI:64561,CHEBI:64563,CHEBI:64566,CHEBI:64567,CHEBI:64568,CHEBI:64569,CHEBI:64586,CHEBI:64587,CHEBI:64591,CHEBI:64592,CHEBI:64593,CHEBI:65303,CHEBI:6650,CHEBI:66849,CHEBI:66862,CHEBI:67064,CHEBI:67066,CHEBI:67076,CHEBI:67077,CHEBI:67082,CHEBI:67083,CHEBI:67084,CHEBI:69081,CHEBI:70749,CHEBI:70979,CHEBI:71730,CHEBI:72347,CHEBI:72384,CHEBI:72387,CHEBI:72388,CHEBI:72389,CHEBI:72509,CHEBI:72513,CHEBI:72514,CHEBI:72517,CHEBI:72518,CHEBI:72519,CHEBI:72523,CHEBI:72524,CHEBI:72528,CHEBI:72529,CHEBI:72533,CHEBI:72534,CHEBI:72535,CHEBI:72536,CHEBI:72539,CHEBI:72689,CHEBI:72715,CHEBI:72734,CHEBI:72735,CHEBI:72736,CHEBI:72737,CHEBI:72998,CHEBI:73054,CHEBI:73059,CHEBI:73060,CHEBI:73082,CHEBI:73118,CHEBI:73119,CHEBI:73851,CHEBI:73858,CHEBI:73873,CHEBI:74103,CHEBI:74168,CHEBI:74349,CHEBI:74475,CHEBI:74963,CHEBI:75094,CHEBI:75342,CHEBI:75449,CHEBI:75450,CHEBI:75455,CHEBI:75456,CHEBI:75468,CHEBI:77509,CHEBI:77513,CHEBI:77683,CHEBI:79053,CHEBI:82956,CHEBI:83029,CHEBI:83055,CHEBI:84223,CHEBI:84227,CHEBI:84235,CHEBI:84249,CHEBI:84250,CHEBI:84280,CHEBI:84281,CHEBI:84458,CHEBI:84634,CHEBI:84644,CHEBI:85262,CHEBI:85565,CHEBI:85568,CHEBI:85571,CHEBI:85573,CHEBI:85588,CHEBI:85688,CHEBI:85693,CHEBI:85694,CHEBI:85698,CHEBI:85701,CHEBI:85706,CHEBI:85709,CHEBI:85762,CHEBI:85768,CHEBI:85772,CHEBI:85845,CHEBI:85847,CHEBI:85858,CHEBI:86031,CHEBI:86259,CHEBI:86260,CHEBI:86371,CHEBI:86391,CHEBI:86974,CHEBI:86980,CHEBI:86984,CHEBI:87222,CHEBI:87224,CHEBI:87370,CHEBI:87440,CHEBI:87625,CHEBI:88174,CHEBI:88685,CHEBI:88686,CHEBI:88755,CHEBI:89187,CHEBI:89188,CHEBI:89203,CHEBI:89633,CHEBI:89676,CHEBI:89755,CHEBI:89768,CHEBI:89775,CHEBI:89778,CHEBI:89779,CHEBI:89841,CHEBI:89950,CHEBI:89971,CHEBI:90052,CHEBI:90073,CHEBI:91322,CHEBI:9754,Group
AA,1.006019336,2.709046629,53.54548294,0.698491396,0.134787795,0.603810457,3.09823885,0.0,0.179140343,0.056163219,25.14043485,0.58375392,1.181188806,2.552995132,0.114262986,0.32570008,0.158611312173711,1.97503640921252,8.23975384829585,0.127904612872563,0.055143116162022,0.552512661,0.888844079,13.50958664,0.464044759459503,0.134641821869615,0.042822224738645,0.117052748,0.313141603058135,5.924739021,0.179028783,0.221506109,0.185583355,0.080492476,0.098327685,0.102451112,0.367720648,0.605662624,0.505461003,0.110550692,0.137351735,2.754315265,0.131286291,0.054556866,1.496124211,0.041093001,0.0771113139628785,0.208707345,0.027242932872184,0.040735784,0.090953339,0.102694425,3.780260144,0.081840077,0.544599196524662,0.014722116,0.126423377,0.220939475,0.0,1.09170836096905,0.284305609799875,0.871622181,2.3891298856472147,0.7076960446817725,4.0201090946347,0.626635772,0.0,2.449238792,0.0,0.222320999,0.139512248,17.3544343,0.020598841,1.532352777,0.0,5.699961004,0.004016288,0.0,1.123494077,0.756109631,1.932343389,0.0,0.909650466,0.0,1.472971798,0.565397994,0.5691457005,0.537932218,0.0,0.0,0.423224704,0.471984966,0.040686432,1.584477334,0.326792075,0.366301297472767,2.27674232112278,1.60216679415687,2.75355597513055,0.375467188028401,1.32461546875951,5.153151185,1.781073431,8.016908879158471,1.623208399,128.14326967463074,89.1628480033883,1.363163805,16.72614683619855,44.6653993687397,11.4953434108366,3.57215429164365,0.8772084661585866,0.939446876,1.9948503203432,1.83216666320017,0.939934167296414,1.70155892396731,17.9366517761195,10.85541903,2.985458425,39.16380343,139.2263697,16.45133149,14.5916136,0.756192441,0.469891949,0.201646484,1.564372814,0.342449485,0.201748989,0.061950393,0.156326267,4.74843826,0.688989955,0.308182679,1.158112315,0.113671801,0.158939129,0.19597105,0.08187459,5.132842065,0.041519606,0.342907382,0.375925976,5.229337568,0.834852076,0.343952692,0.982362039,0.052035946,0.400837755,0.139570944,0.708145197,1.725512569,0.126336821,0.202851945,0.114739776,2.093470941,0.394451246,1.339659903,2.4690562616666667,0.441256469,1.624664138,1.452606907,0.666897783,0.01912823,0.516599369,0.0,0.052365049,0.386549524,0.965332527,0.181990996,0.995212668,0.309161396,1.410177206,6.64514081,0.352230224,0.156736126,0.0,0.701918632,0.481071236,0.026718141,0.547330298,0.284130388,0.481600567,0.749151935,0.0,2.601470268,1.027331445,0.0,0.254935316,0.078324042,0.717407074,0.739286365,0.0,0.564775419,0.143725811,0.270178755,0.276762366,0.290199637,2.954689861,0.744614792,1.47009378,0.209701101,0.18077847,0.0,0.0,0.359380359,0.174951653,0.628403386,1.154478596,0.701283777,0.636253116,0.318203442,0.721556447,0.430131967,0.065410939,1.281592913,5.695308778,0.342868059,1.012032444,2.358507912,2.043056246,0.044796156,0.20860132,79.08937441,0.221226506,1.462487417,0.6498079813333333,0.227094955,1.031110483,2.051303789,1.308757141,2.114168353,0.0,1.373486065,14.91530929,0.725461887,0.247682722,0.835481371,0.293922163,0.4361626625,0.265085669,0.811884939,0.482531401,0.50091505,0.626122267,2599.98846,1.638789933,0.928049104,0.535331664,0.241021093,2.742807147,4.31725531,0.583835297,0.984553536,0.0,0.236282748,0.0,1.747095738,1.149955145,0.091783097,0.5067831,0.098461624,0.018609037,0.919633694,0.333714101,0.136614371577529,7.299681176,0.131536245,1.547406042,0.979625334,0.078659268,0.676445893,0.0,1.20027083,0.929107038,0.182297516,0.662058586,0.597261016,0.360713648,0.929403311,0.308182679,0.7578693155,0.868437678,1.033854763,2.295687109,0.805467266,0.092354774,0.861864476,0.226637946,0.0,0.474899218,0.007563955,4.443563178,4.443563178,0.593911577,0.109701587,0.248191594,1.092390383,1.683118687,0.441904555,0.415216955,0.118473938,0.721556447,1.995859631,0.128471146,0.489104328,0.060707887,11.58314993,5.238861664,2.22697584773279,0.527461955186435,0.673177692,0.107573008,0.098586952,1.253805122,5.159508366,0.065357207,0.199027929,3.505035925,1.008107634,1.700763842,1.149449385,0.16942083,0.64436412,7.005764058,0.138655106,2.707438776,25.0486605825724,3.66909306322358,24.777516970780198,150.022845011205,38.597671743935,0.5529359803316101,4.377880647102425,2.692897326261315,0.1503825765,0.37438618349999997,0.99530962,0.861350446,1.129300371,0.02099072,3.109517887,0.344907196,0.101366316,13.3178903,0.453479399,5.40315728,0.21170545,0.389395642,1.004190821,0.17931538,0.791353764,0.150753732,0.0,0.236013508,1.486510225,1.9322920768767249,2.4237380591246698,2.14349519532694,2.36055735104124,0.159393632,0.16241280400000002,2.3259162435,1.073223794,0.00869281,0.172815611,0.271356051,0.124748851,1.06846219,0.757652579,0.158757962,2.382552786,1.004905914,0.367331303,0.090494879,1.9230674,0.471314757,1.15608048970341,0.316506167675418,0.067184795,1.505541004707375,95.59504949,0.068535188,0.060048418,0.188414772,0.054473147,0.042868328,0.025865018,2.19474389,30.05124341,0.758924358,0.309135946883469,0.0,0.334885555398921,0.0,20.0660595709544,1.525734452,5.729283138,1.322605584,6.18498732,3.510855119,1.4410245185,0.986164588,0.756432783,0.187586568,29.37949728,0.124334078,0.079284916,0.501772949,0.208061631,0.108343191,0.370853369,0.314924312,0.0,0.172344324,0.645121252,0.530166037,7.29345756,0.074665413,0.332094473,0.893751635,0.134781641,0.306953714,0.717167119,0.878045696,0.391947462,0.623030509,0.937709533,8.307639083,1.554738935,19.1223822,2.255027801,2.151160825,0.097926895,0.075836587,0.979690111,2.583496591,0.334466956,5.102241132,0.190581813,5.875151166,0.075009013,0.690398628,0.842260035,0.256449324,0.698194225,43.9441232,40.05242108,1.407654025,2.277165553,0.083344077,2.216528216,0.558003763,0.290765268,0.153678498,4.57723217591641,0.332888931,0.0,0.349840328,0.0,0.0,17.99492738,22.00758103,1.158122441,1.296689829,100.4140259,0.49550372,1.145108596,45.01277967,0.013607073,28.68004998,0.060437112,0.709776937,HEALTHY
AI,0.908668866,1.336371897,21.27054618,0.466893776,1.410586664,0.896173527,2.960745253,0.0,0.175770542,0.059344059,17.48710237,0.431527177,3.38745658,4.346947025,0.101773601,0.171939847,0.059534720780662506,1.24126131411809,8.66959633239159,0.113581613239067,0.049716619910534,1.267644489,1.176019206,18.21008233,0.734183424267898,0.181284762317811,0.142343083589003,0.146443012,0.24759569488399452,3.184880966,0.105608759,0.175873696,0.150129299,0.082774275,0.089160901,0.084653806,0.370338168,0.58432148,0.246131119,0.040216546,0.198046487,7.703597046,0.017211363,0.013304678,1.684214256,0.063232405,0.025019590994821,0.045315335,0.028396897770193,0.041841561,0.10738579,0.031577413,2.644001761,0.040998805,0.561536305334271,0.0,0.143357095,0.912070383,0.0,1.65551416847971,0.78864124068419,2.306202423,3.1677070866777948,0.932625915143165,3.31500453036774,0.897515426,0.0,1.640991712,0.0,1.23106268,1.605468171,12.7205128,0.0,0.729714098,0.821955227,5.673177107,2.831729487,0.254514445,1.283358775,0.780416849,1.099136815,0.423090637,0.738034395,0.0,1.408946198,1.104483348,0.9377684420000001,3.095475689,3.43942231,2.999605844,1.376197386,3.48640767,0.112528284,2.090235834,0.541255976,1.76217294641673,5.19395685233738,3.07735892946488,9.31071005111016,1.09303554866234,3.49509066387289,8.959624375,0.960992793,3.162970735219925,1.176187859,98.8093463484995,85.87923420943865,1.407052665,16.6217265687184,50.8282597355687,11.2062843309959,1.0931392146609,1.019868698872168,0.448419523,1.67975208209514,2.09964087242449,1.96144085921711,3.15064974932758,24.770244616061,4.358872672,1.448436905,15.62877119,93.06827238,14.31205886,8.475898366,0.938260988,0.841220166,1.177440448,0.652544245,1.318463581,1.890641004,0.657936566,0.179832399,4.169172641,1.960124169,0.565857005,2.140234573,0.787712946,1.707563243,3.448610288,2.258133145,10.14153935,0.075911272,0.308021074,0.076855511,5.955633116,0.304527199,2.442909635,1.667117253,0.000816315,1.303122407,0.11772636,0.478661074,10.31691356,2.074236017,1.183239629,2.053810485,2.095666593,0.828249171,2.827605107,6.786236978666667,0.951825207,0.0,1.49445376,1.453612632,0.509605861,0.908878721,1.897417161,1.264469132,1.567502399,2.124713008,1.439219628,2.250946142,0.921381195,1.565436464,1.735528136,1.429154212,1.226160357,0.0,1.396402783,0.686350945,0.0,1.389090631,1.375221014,8.644304452,0.73505318,0.700341329,1.507306865,0.988585662,0.279634732,2.141151577,1.43724631,2.392248368,1.450033351,2.828073493,1.297846624,1.855048146,1.951537824,0.771808264,1.062273434,0.0,0.642804344,1.33633014,2.286406126,1.855027626,0.0,6.522029478,1.526943536,1.231871008,0.633682525,0.938727262,1.274873575,1.370080434,1.372893414,0.646686784,0.786317793,1.897646299,1.487966157,6.128616186,0.91253352,0.271571688,2.163284839,0.566566961,0.0,0.702516855,20.80260511,0.912360538,1.846848782,1.2468531573333335,0.704656323,1.476729046,0.176237207,2.985059613,2.879443052,0.0,1.285786652,30.06025973,0.515333581,1.539339933,1.118935564,1.097116068,0.64294542,0.891358402,1.095371621,1.30713918,0.976287749,1.494982873,0.0,7.016034189,2.12299305,1.419820064,1.725396699,1.603510268,6.424768283,1.092283735,1.210192648,0.0,1.013126174,2.003408842,2.790656755,1.078473403,1.019479443,1.397494004,0.681148854,0.012966996,0.611460169,1.255234284,0.065552835461816,12.86491371,1.17583635,0.933065802,1.66229761,0.573795344,1.861954408,0.976692672,1.736934502,1.492050751,0.044864369,0.810148694,1.401936132,2.395780688,1.273189373,0.565857005,0.9789846179999999,0.730832769,1.444379617,4.056171656,1.170286437,2.127159497,1.556307577,1.767052963,0.282400151,1.588924027,1.433043977,5.234734713,5.234734713,1.35000892,0.857950228,0.806566201,3.547584214,2.64573644,1.687831936,0.040292165,1.285244061,0.646686784,0.0,0.16930783,0.538263985,0.055373653,8.622145784,3.845743003,2.50301657644601,0.24218041819976852,0.343837773,0.095160541,0.08478893,1.586517922,4.146987504,0.092023522,0.125336227,3.018609247,0.720462221,1.524519599,1.953679272,0.301947074,0.671389758,7.624038965,0.09622734,6.210549164,44.2437795938911,1.33698023474623,19.9818522836836,79.1201993123836,26.4477575423335,0.672651874867005,3.3831190409898197,1.60429182504627,0.1971909695,0.36172423,0.315939356,0.508300563,0.52995012,0.008247019,3.073668299,0.067003848,0.052202614,11.83646286,0.223279489,2.617458858,0.114193583,0.286607422,0.755609403,0.218994248,1.061406944,0.15967585,5.436564444,0.048514827,0.990018135,0.808339781789695,1.549885586402415,2.283953774025865,3.17597522242394,0.14436275,0.1413047535,1.8966612135,1.199975671,0.003538468,0.103482618,0.28262974900000004,0.113590201,0.9965926,0.744909237,0.106180268,1.709222078,0.753465847,0.14714795900000002,0.034105103,0.593551693,0.232634407,0.821725462372445,0.259360429870324,0.049551977,1.455251524517175,58.79797466,0.183203583,0.118418736,0.205802996,0.00303554,0.008680096,0.003192381,0.846933814,24.13021621,0.912352127,0.244135011097313,28.17447109,0.228193403570394,0.0,24.44085180498685,1.853843677,3.06016658,4.169113423,35.46936781,1.133817553,1.088626894,1.512279554,2.460102789,1.170428084,56.6638011,0.182917635,1.64153697,1.986585291,0.213712571,1.703034915,0.990268701,0.792573875,0.0,1.212919946,0.57096452,0.640834969,31.44458664,0.061880325,0.131863386,0.84352849,0.13148994,0.137959998,0.367293706,0.592306485,0.250614727,0.449306963,1.025298078,6.872408774,6.152423088,31.82961624,1.591535983,9.713731493,0.031779227,0.036618814,0.911301344,1.3722456,0.264391299,6.175315793,0.05810595,4.530543247,0.069139988,1.527610637,3.254221531,0.081343865,0.502937775,70.19437283,34.80049617,1.677055707,2.038633645,0.813042333,3.600657808,1.27672685,0.169658273,0.126862423,2.79366699212308,1.042577912,1.830815203,3.606743442,0.0,1.582427435,16.21078811,14.60494518,2.021087196,1.280726731,121.9233763,1.014590626,1.336964145,52.32972381,0.176933778,58.28086017,0.018966419,1.334253803,HEALTHY
EA,2.224370826,2.977092969,31.76810377,1.984206531,1.503101289,0.649926321,0.119667188,0.0,0.134964028,0.075925546,18.19147144,0.473401227,0.880083443,2.733143249,0.066516454,0.106115111,0.049202016820171,0.924950770621498,5.53544261819873,0.119165665229277,0.096714064389229,1.22213472,1.131223,41.39601325,0.693291536754796,0.068727265283262,0.098713442655764,0.098335241,0.20151983876159849,2.446420052,0.054569282,0.118480431,0.122711624,0.081374574,0.073029151,0.078844457,0.348023505,0.404672473,0.22974558,0.018177483,0.255766685,4.719777794,0.032119021,0.001686666,0.974236311,0.041604714,0.0104204782040645,0.085345565,0.022809240575545,0.050695542,0.194353708,0.051441156,2.18584282,0.058067493,0.330575116587491,0.0,0.07780285,1.163881246,2.017232815,1.21179580830928,0.279950286172944,2.735476498,2.697828627847925,0.81275058563661,3.69008681723265,0.576873815,8.892897686,3.954054122,0.0,1.161047063,1.61434323,17.33499769,0.676141442,2.150091276,0.303066443,2.03623087,0.457822572,0.0,2.477355884,0.755245723,0.762607534,0.426307916,0.985117712,0.00195454,1.687399539,1.267033257,0.8794917284999999,3.331896857,3.467934672,0.0,1.116507036,4.438797356,0.0,1.558507653,0.755458724,0.91734574511,3.53476362049281,2.93016074306892,4.77766790023571,0.650143022918053,2.39899239722038,12.37537076,1.765618446,6.595767919681975,1.21802486,131.15620147641775,72.6831460010042,1.551940154,24.543698093695852,32.2727620765066,10.6304250066598,2.15060174790476,1.24178004070396,0.459985426,1.92309783666715,1.89428707099313,1.46554986722598,1.84310856188078,16.9704509393058,9.793178439,3.191110156,25.33509484,103.3753946,23.18749436,8.644826108,1.234282994,0.081070121,1.245284082,2.667163883,1.677719068,1.987243183,1.296819132,0.07738486,14.26912274,2.294750535,0.272295734,3.157795374,1.059611811,1.90278524,3.048343069,1.426821682,11.17047954,0.097551384,1.419352229,0.0,2.622757053,0.326468114,2.331788465,1.876485917,0.000641802,0.462301233,0.065325734,1.73425435,8.347300052,1.832934312,1.251403695,2.018149075,3.779431972,0.0,6.735174369,0.509979675,1.020385674,0.0,1.239537584,1.517058045,3.351860056,1.012287464,0.547531798,2.145863476,0.682960662,2.830883464,1.190963057,0.831433635,1.03785423,0.339074567,0.0,0.625569316,1.41651033,0.0,1.986248639,5.760925211,0.0,0.631687087,1.163435789,3.642066505,1.2407331,23.082587,0.257198657,1.101951889,1.735020115,1.666411135,2.812171601,2.49941641,0.0,2.527298869,1.860891896,1.779575425,1.227214442,0.254275427,1.391035388,0.0,0.8315727,1.475971917,2.309550653,0.70514484,0.0,0.0,2.33686544,1.009684727,0.6787115,0.887475489,1.149385792,0.600447324,1.31568962,2.45557891,1.036447355,3.085406236,1.595957308,10.7678748,1.460418232,0.660947496,1.259630144,0.808187969,0.0,0.054997558,27.47293609,1.164268549,1.441631604,1.496316462,0.845229856,1.712195776,0.031671389,2.847016829,2.94242304,535.9680382,1.55348306,16.48135556,1.597161051,1.507628155,1.198865481,1.686685179,0.6181565135,0.69727613,0.367493945,1.325578528,0.308282027,1.807562319,0.0,9.116251365,2.001876225,0.487222245,2.574409307,0.535990651,15.52245335,1.302397649,1.152042937,0.0,1.027595114,2.600857093,2.93412604,1.232509776,2.27522565,1.902948014,0.573102538,0.135585899,1.719904768,0.954591042,0.004732873764866,14.06582111,1.082138304,0.983103224,1.870971916,0.802813083,1.566436936,2.14301344,1.918046938,1.882730435,0.135375284,1.365754865,1.38854755,2.179820926,1.503477886,0.272295734,0.970703305,0.956482827,1.455614371,1.796804983,1.067405163,2.4567045,1.560558698,1.817958227,0.6801944025,1.756531319,1.588713177,8.405581004,8.405581004,1.147346637,1.18391191,0.780758359,0.0,2.722533982,1.971554223,0.177006143,1.885956716,2.45557891,13.34704139,0.146316817,0.450238887,0.047423579,8.983196143,2.893042185,1.74249666542993,0.39891746251052346,0.40663145,0.145841569,0.070511676,1.6599259,2.675548051,0.109425857,0.076724269,1.607254159,0.665834801,1.424702236,0.925665288,0.148355301,0.658856429,5.2353107,0.080934232,1.999187901,30.6148076184875,1.78611226660184,14.851054361727801,74.3410529628336,31.1537859963979,0.5963546196099301,2.654903732734315,1.463924976519535,0.321408373,0.348940428,0.290007859,0.422833672,0.332616717,0.036312739,1.4090377745,0.166866998,0.034570133,7.758098301,0.370581657,4.135080519,0.196091302,0.359504073,0.693928593,0.131687508,1.22429229,0.103163476,4.164151087,0.079559695,1.040206153,1.060384511428865,1.342949751756315,1.82951722058314,2.112495174498295,0.196980866,0.106051648,1.7666534914999998,1.140509923,0.004306117,0.181259565,0.43951884100000005,0.144617249,1.111686968,1.163584251,0.181336405,2.547252451,1.151118734,0.1862709465,0.039969075,0.656203696,0.100119575,0.8220385483932,0.196242375377928,0.037806378,1.121817126681245,43.5818449,0.236041361,0.094946137,0.345296725,0.00870644,0.011212984,0.007537583,0.93322112,14.50247289,0.643359729,0.366196517366201,29.49989767,0.207128279897035,0.0,31.8313061507249,2.135647529,4.044347959,5.077701338,15.40622458,1.275018887,1.5040800404999999,2.882428175,1.454693561,1.112342325,22.62253367,0.341308555,2.701782394,2.17005115,0.103679352,1.780086066,0.974776941,1.436358295,1.427909501,0.993807673,1.309893894,1.433933639,6.614623719,0.083929134,0.156654984,0.669528342,0.167820658,0.239699633,0.461956155,0.645327652,0.179699927,0.913864055,0.089197448,11.67496931,5.410458702,42.80234147,1.759183184,8.773157253,0.074608955,0.032179431,1.235402833,1.544397075,0.23291635,4.234805941,0.088592571,3.083733478,0.057866204,0.502187011,8.204556069,1.023088243,3.229747569,38.29961877,37.49524355,2.54500519,5.571658915,0.787895286,2.536461927,1.34037426,0.13612559,0.174928295,2.31576624211849,0.240682066,0.0,0.273487333,0.0,1.862613669,18.84790126,12.04732667,0.670945353,1.225298147,68.24916542,0.354349383,0.849669572,38.73627774,0.247491246,18.45521782,0.022834969,1.293960889,HEALTHY
