database_identifier,Hemostasis,Neurotransmitter release cycle,Transmission across Chemical Synapses,Neuronal System,Effects of PIP2 hydrolysis,Developmental Biology,Cytokine Signaling in Immune system,Aerobic respiration and respiratory electron transport,Metabolism,Hydrolysis of LPC,Synthesis of PG,Glycerophospholipid biosynthesis,PI Metabolism,Phospholipid metabolism,Phase II - Conjugation of compounds,Acetylation,Cytosolic sulfonation of small molecules,Amino Acid conjugation,Metabolism of nucleotides,Mitochondrial biogenesis,Recycling of bile acids and salts,Conjugation of carboxylic acids,Degradation of cysteine and homocysteine,Cysteine formation from homocysteine,Sulfur amino acid metabolism,Signal Transduction,Triglyceride catabolism,Integration of energy metabolism,Disease,Regulation of cholesterol biosynthesis by SREBP (SREBF),Glycosphingolipid metabolism,Innate Immune System,Immune System,Toll-like Receptor Cascades,Organelle biogenesis and maintenance,Digestion of dietary carbohydrate,Cellular hexose transport,Synthesis of bile acids and bile salts,Digestion of dietary lipid,Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol,Synthesis of bile acids and bile salts via 27-hydroxycholesterol,Glucocorticoid biosynthesis,Bile acid and bile salt metabolism,Metabolism of steroid hormones,Nicotinate metabolism,Metabolism of water-soluble vitamins and cofactors,Metabolism of vitamins and cofactors,Nicotinamide salvaging,PPARA activates gene expression,Carnitine shuttle,Biological oxidations,Cytochrome P450 - arranged by substrate type,Phase I - Functionalization of compounds,Aromatic amines can be N-hydroxylated or N-dealkylated by CYP1A2,Endogenous sterols,Xenobiotics,Generic Transcription Pathway,Transcriptional activation of mitochondrial biogenesis,Binding and Uptake of Ligands by Scavenger Receptors,Visual phototransduction,Cellular responses to stress,"Metabolism of ingested SeMet, Sec, MeSec into H2Se",Selenoamino acid metabolism,The canonical retinoid cycle in rods (twilight vision),Peptide hormone metabolism,Scavenging by Class A Receptors,Scavenging by Class H Receptors,Hydroxycarboxylic acid-binding receptors,Metabolism of polyamines,Amino acid transport across the plasma membrane,Signaling by GPCR,Class A/1 (Rhodopsin-like receptors),Olfactory Signaling Pathway,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",Transport of small molecules,GPCR downstream signalling,Beta-oxidation of pristanoyl-CoA,Peroxisomal lipid metabolism,Metabolism of proteins,Regulation of lipid metabolism by PPARalpha,Circadian Clock,Free fatty acids regulate insulin secretion,"Incretin synthesis, secretion, and inactivation","Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)",G alpha (q) signalling events,G alpha (i) signalling events,Class C/3 (Metabotropic glutamate/pheromone receptors),Regulation of insulin secretion,"Transport of bile salts and organic acids, metal ions and amine compounds",Transport of inorganic cations/anions and amino acids/oligopeptides,"Transport of vitamins, nucleosides, and related molecules",SLC-mediated transmembrane transport,Arachidonate production from DAG,Multifunctional anion exchangers,Sphingolipid metabolism,Organic anion transporters,Passive transport by Aquaporins,Proton-coupled monocarboxylate transport,Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion,Na+/Cl- dependent neurotransmitter transporters,Free fatty acid receptors,Aquaporin-mediated transport,GPCR ligand binding,Organic cation transport,Organic cation/anion/zwitterion transport,Metabolism of lipids,Organic anion transport,Defective SLC29A3 causes histiocytosis-lymphadenopathy plus syndrome (HLAS),Defective SLC16A1 causes symptomatic deficiency in lactate transport (SDLT),ABC transporter disorders,Variant SLC6A14 may confer susceptibility towards obesity,SLC transporter disorders,Defective SLC27A4 causes ichthyosis prematurity syndrome (IPS),Disorders of transmembrane transporters,Vesicle-mediated transport,Intestinal saccharidase deficiencies,Diseases of carbohydrate metabolism,Diseases of metabolism,Protein repair,Post-translational protein modification,Choline catabolism,Metabolism of fat-soluble vitamins,Glycerophospholipid catabolism,Pyruvate metabolism,Urea cycle,Tryptophan catabolism,Carnitine synthesis,Creatine metabolism,Metabolism of amino acids and derivatives,Metabolism of carbohydrates,tRNA processing,Pyrimidine salvage,Pyrimidine catabolism,RNA Polymerase II Transcription,Base Excision Repair,DNA Repair,"Base-Excision Repair, AP Site Formation",Gene expression (Transcription),Purine salvage,Purine catabolism,"Platelet activation, signaling and aggregation",Transport of fatty acids,Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,Transport of organic anions,"GABA synthesis, release, reuptake and degradation",Reuptake of GABA,Digestion,Metabolism of RNA,Cellular responses to stimuli,Nucleotide catabolism,Nucleotide salvage,Metabolism of steroids,Digestion and absorption,Fatty acid metabolism,Triglyceride metabolism,FOXO-mediated transcription,Heme signaling,Sensory Perception,Sensory perception of taste,"Sensory perception of sweet, bitter, and umami (glutamate) taste",Diseases of nucleotide metabolism,Drug ADME,Aspirin ADME,Retinoid metabolism and transport,Glycosphingolipid catabolism,Group,group_type
C00005,0.5837584436122221,0.05726960702981353,0.05726960702981353,0.05726960702981353,0.610295979385225,-0.4022676902684677,-0.546538397419514,0.33348595572312334,0.13654933670884495,-0.5103563212017957,0.5206946412773114,0.5550476215282893,-0.6248348433868401,-0.6161844679764846,-0.13438216378428913,0.6268598001992813,0.25125406581197895,-0.08370329725994549,0.10338538321903384,-0.3871236982098939,0.6553205210699333,-0.08370329725994549,0.38086010490069333,0.09216439934288115,0.1625868117544533,-0.32478706902513255,0.4030485961451641,-0.4419369034292125,0.24391619489382685,-0.5641059251933223,0.5969262207909074,0.24693521708471922,0.31692101055899424,-0.3540288937879914,-0.3871236982098939,-0.11962665338363887,-0.46417978998112724,0.5904383068200099,0.4030485961451641,0.5904383068200099,-0.015541191093543108,0.2990541045217944,0.5904383068200099,0.10734356805905934,0.14053260956743732,-0.2559257853363007,0.12615966540089196,0.14053260956743732,-0.5711760635335917,-0.3867920907216881,-0.04357818552487624,-0.052013399359529144,-0.11368040339354805,0.2579449139558737,-0.16651092623163005,0.2579449139558737,0.13939979927667415,-0.3871236982098939,-0.07889969361700587,-0.460383072932778,-0.2911624621418501,0.06939008518874556,0.06939008518874556,-0.4610825200305091,0.2373622645960203,-0.07889969361700587,-0.3540288937879914,0.04507858219201374,-0.4409943207521842,-0.17266401109969345,-0.3620554741540503,0.4460519996102086,0.20454600977059112,0.25865758775868464,-0.20251592357698545,0.3632936041173087,0.4619667641432077,0.4619667641432077,0.12252902843674851,-0.5711760635335917,-0.3510846089269489,-0.4419369034292125,0.25865758775868464,0.011943544361058305,0.544702957851028,-0.17084553984820575,0.09331111189822477,-0.4419369034292125,-0.23126785548109435,-0.14483934189484127,-0.28399939673141666,-0.18968271376273482,0.610295979385225,0.230815721790592,0.5918913991765797,0.230815721790592,0.20826590778520584,-0.48524296145255097,-0.4419369034292125,0.1606817302439571,0.5599658553439416,0.20826590778520584,-0.3489873268046096,-0.057267391412566676,0.013550162016161962,0.29049607165647295,-0.13594615897123388,0.07069259968645882,-0.48524296145255097,0.6834938893039274,-0.19142611281605804,-0.23745305767862668,-0.55475860654136,0.2566640815683554,-0.07889969361700587,-0.11962665338363887,-0.11962665338363887,-0.16706273188488047,0.4589826147710063,0.1509959460736171,-0.22061272387176323,-0.4543445381249692,-0.6248348433868401,0.33348595572312334,-0.5105121360889406,0.5314191398197139,0.04599885975342973,-0.1274609658475539,-0.21086658938645206,0.22306611235064616,0.29562620034316367,-0.1262291364726652,-0.19578023436476039,0.13939979927667415,0.1682870254275122,0.1682870254275122,0.41413494378299387,0.13939979927667415,0.08867604247615188,0.08418632686577289,0.610295979385225,-0.55475860654136,-0.03930608363106338,0.6006737994750179,-0.12177543304894581,-0.12177543304894581,0.26572932697370055,0.29562620034316367,-0.2911624621418501,0.11602041319152226,0.16555997797589303,0.24108162860293486,0.26572932697370055,0.12933058632040026,0.4030485961451641,0.13939979927667415,-0.5641059251933223,0.23302989967093735,0.1392660896393859,0.1392660896393859,0.08867604247615188,-0.14056849977981178,-0.2336497298358574,-0.460383072932778,0.5969262207909074,Diagnosis:0,Control
C00009,-0.5921402405221418,-0.09944939385660122,-0.09944939385660122,-0.09944939385660122,-0.6396764110740975,0.013579888458860863,-0.4455712664723565,-0.3821261191903546,0.04689267807730041,-0.628038732294114,-0.601674836733538,0.2567853455171846,-0.4410958985481879,-0.4609422505474008,-0.06442165082808261,-0.0701152630178231,-0.2909518929954735,0.2616910958253916,-0.246546897152478,-0.08617808228822917,0.44167570978545845,0.2616910958253916,-0.31092279017342683,0.26176826377740764,-0.24069774835618987,-0.009679092598601655,0.018408636808759638,0.1396872707686981,0.04691841952237731,0.0019129507492214744,0.31841908887339515,0.4469634329609812,0.3700501746492677,0.21174192880578063,-0.08617808228822917,-0.2807521708004097,-0.36434530415862765,0.29676860103071045,0.018408636808759638,0.29676860103071045,0.29364327403156565,-0.3881874463205421,0.29676860103071045,-0.13248148622773714,-0.34321852772344186,0.39090914436190455,-0.041527308855376,-0.34321852772344186,-0.0006694060936173131,0.08697398938573338,-0.15691543768647115,0.39666302175192925,0.3976044259449154,0.45694119412286754,0.36752864664807516,0.45694119412286754,-0.4345457198549459,-0.08617808228822917,0.5409801623153894,0.03912245043322636,-0.1166090052019005,-0.594801425630891,-0.594801425630891,0.041136867494108116,-0.059002267801746736,0.5409801623153894,0.21174192880578063,0.5671399245948808,0.254018391266932,0.18498810116172099,-0.006440784363899398,0.06773119569058746,0.13165000935842783,-0.05594822376704923,-0.06769365860685514,0.009229437921152892,0.326304375359332,0.326304375359332,0.044672170041484896,-0.0006694060936173131,-0.30521323028878206,0.1396872707686981,-0.05594822376704923,-0.12539201098741162,-0.14885877222461144,-0.22602022368301458,-0.23803513818316324,0.1396872707686981,-0.12736237111182028,0.31110022449943325,0.01701018606566616,-0.1122834369970626,-0.6396764110740975,-0.25097910340194485,0.4833398569475993,-0.25097910340194485,-0.45523961645822586,0.5785993858943713,0.1396872707686981,-0.16865596020822649,-0.0567564471699123,-0.45523961645822586,-0.056760562452055824,-0.26982598706033123,0.44071432084489554,0.1699629584531518,0.4402770503659272,-0.4829235762811408,0.5785993858943713,0.5994084222295689,-0.15219257795158164,0.0012827682321519375,0.19595945877129703,0.02744490148051667,0.5409801623153894,-0.2807521708004097,-0.2807521708004097,-0.23630213005695053,-0.5933596675089036,-0.5495882969019408,-0.26970286790798237,0.014069616302422268,-0.4410958985481879,-0.3821261191903546,0.08685493659379478,0.5385588202318942,0.36818381091954633,-0.3141083460944219,-0.004087523647029136,-0.14708748281222594,-0.10099710414198512,0.5536509862294335,0.5407486698428707,-0.4345457198549459,-0.47269128009617634,-0.47269128009617634,-0.5961182651864648,-0.4345457198549459,-0.45685716170549234,-0.21986078641184015,-0.6396764110740975,0.19595945877129703,0.518194357804717,0.6421346361676292,0.40212103032199187,0.40212103032199187,-0.05733448653686969,-0.10099710414198512,-0.1166090052019005,-0.2489303269793422,-0.5445005934496566,0.16835488064251855,-0.05733448653686969,0.15958989403322207,0.018408636808759638,-0.4345457198549459,0.0019129507492214744,-0.04992545736989905,-0.18703787058940444,-0.18703787058940444,-0.45685716170549234,0.36796834663415107,0.5301002945963388,0.03912245043322636,0.31841908887339515,Diagnosis:0,Control
C00013,-0.043423498034246985,-0.31195132296429695,-0.31195132296429695,-0.31195132296429695,0.03591994535501634,0.16955056963057366,-0.20076526641991627,0.10461058343401484,-0.11221191259017099,-0.6160784319681852,-0.0045178081468189146,0.4427047498022871,-0.4886608834846304,-0.3865156526433009,-0.0381659223059917,-0.45391806146460134,-0.267532012454628,0.07505675603006422,0.2514042218849167,0.11962951698460335,0.06855276279688542,0.07505675603006422,0.23639469152083725,0.31271685800842025,0.30092112453692194,0.14737182316196648,0.09648509932975427,0.5794926584024378,-0.10724263869030146,0.5000344375405797,0.1513956654451036,-0.15899090479302735,-0.03749178410058181,0.5591987060987178,0.11962951698460335,0.0005569205658602517,-0.5494049161986363,0.16638329513211852,0.09648509932975427,0.16638329513211852,-0.1805502266509873,-0.21821298305892217,0.16638329513211852,0.105259949976355,0.09330402376629451,-0.21941588839063697,0.1774809921161093,0.09330402376629451,0.17897999036737067,0.1260285363700634,-0.02320784631636826,-0.01991717427475875,-4.570323119408538e-05,-0.5666186584456105,-0.2762056151833818,-0.5666186584456105,0.03408986049666507,0.11962951698460335,-0.1805889077229773,0.36059853814966464,0.17083730532976926,0.09896162959234514,0.09896162959234514,0.4358681828834316,-0.5776342004895157,-0.1805889077229773,0.5591987060987178,-0.3225709915267923,-0.010866074432889863,-0.11192077644839356,0.22575711993205289,-0.36981566391695764,-0.1072958383206738,-0.6190203414735164,0.19195905799120805,-0.2226106741754666,-0.5326803305976525,-0.5326803305976525,-0.5011736940578275,0.17897999036737067,0.5617336015703188,0.5794926584024378,-0.6190203414735164,-0.5790733942887787,-0.5688349904621851,-0.058653470274636896,0.010348107896454899,0.5794926584024378,0.09740777605633433,-0.18238924807993487,0.2642000780809807,0.19878464327808934,0.03591994535501634,0.45401831972576656,0.2003392960937124,0.45401831972576656,-0.21089060256333064,-0.5464721987991372,0.5794926584024378,-0.11072068885192944,-0.6301648621680513,-0.21089060256333064,0.22737031532017038,-0.03355511021939549,-0.0008996967245887381,-0.04252318540163402,-0.16590359795084975,0.6276064370394748,-0.5464721987991372,0.04962476775289215,0.1533215553259557,0.29046572244644986,0.4921725148395312,-0.2933135593383519,-0.1805889077229773,0.0005569205658602517,0.0005569205658602517,-0.12758400411939017,0.5753176096473097,0.0017618443518429786,-0.3570540627945326,0.37716677867568016,-0.4886608834846304,0.10461058343401484,0.4862581900494997,-0.08512445044828429,-0.5142389495115269,0.06341124741935548,0.04131951450580718,-0.23838652329803575,0.5534931795416614,-0.5501578748011493,-0.5978884404053435,0.03408986049666507,-0.017977290814942898,-0.017977290814942898,-0.006813388882748111,0.03408986049666507,-0.5684137628530868,-0.39235275695052946,0.03591994535501634,0.4921725148395312,-0.3041173861752954,0.01656012954641028,-0.02753531870571526,-0.02753531870571526,-0.012008355636784793,0.5534931795416614,0.17083730532976926,0.24400652515642424,0.25687105581654807,-0.23244503344268452,-0.012008355636784793,-0.07209764071109662,0.09648509932975427,0.03408986049666507,0.5000344375405797,-0.1706971523556059,0.06556852215759404,0.06556852215759404,-0.5684137628530868,-0.3293768563490781,-0.4759957904673086,0.36059853814966464,0.1513956654451036,Diagnosis:0,Control
C00016,-0.3586292790773104,-0.2550289283349285,-0.2550289283349285,-0.2550289283349285,-0.4798340173827682,-0.07974590275391458,0.08165810531950925,0.042286430580896386,-0.09066890469859991,0.1545336582951321,-0.32175585522552097,-0.16699537052144683,0.23628708776844676,0.061894390903770746,0.04031260414668137,-0.4755576825742475,0.4299885734100424,-0.06396806444189457,0.42958969238434114,0.03620637784987074,0.5433252575985944,-0.06396806444189457,0.2834898738711845,-0.00867504313345303,-0.2676845910728676,0.10219810558700365,-0.21725659485172794,-0.07945127032769671,0.02192838648660625,-0.014036544541345154,-0.11473945973967001,-0.42004549322252543,-0.4839113749398517,-0.4874311793343575,0.03620637784987074,-0.5519210712566107,-0.22614864406915602,0.502107143904087,-0.21725659485172794,0.502107143904087,-0.3613079648514448,-0.09076980005963506,0.502107143904087,-0.19218804042154627,0.03751824425700153,-0.007135795133523097,-0.12579193049513673,0.03751824425700153,-0.0247791750564271,0.5356041830843109,0.15861840110058706,-0.3652043058468763,-0.37052825960823516,-0.40343356196625846,-0.3220377501385165,-0.40343356196625846,0.04524072193893155,0.03620637784987074,-0.526383392399434,-0.035491608537156494,-0.0856008790732398,0.02312941227795919,0.02312941227795919,0.04635524200969143,-0.21112470610524522,-0.526383392399434,-0.4874311793343575,-0.25695770023471215,0.09516225332715039,-0.18699696958530213,0.12221310486478586,-0.17186034153911944,0.0322030195878002,-0.20500923510993063,0.09170671942425519,-0.1251112033043066,0.04447017731160791,0.04447017731160791,-0.21745646002661423,-0.0247791750564271,0.15633816487168375,-0.07945127032769671,-0.20500923510993063,-0.17865778077728292,-0.18114955417525766,0.23527960735801098,0.555517813506621,-0.07945127032769671,0.04358473665619495,-0.1359389810299109,0.10591118369222445,0.0666103709139401,-0.4798340173827682,-0.07149088858977591,0.011487936029307493,-0.07149088858977591,-0.3398870532399702,0.2651729504067808,-0.07945127032769671,0.29379112640812427,-0.15455477737660428,-0.3398870532399702,0.11275160348809542,0.1384067973620055,-0.04819404957137079,-0.03307589340538258,0.0051859732049849925,0.3506805070631392,0.2651729504067808,0.5350288755208177,0.2873536215990902,0.06624025342877174,0.12483507207681896,-0.008255828721413358,-0.526383392399434,-0.5519210712566107,-0.5519210712566107,-0.04934532127647345,0.5724420119752509,0.4201039818110373,0.5229223138318851,-0.05841984518373725,0.23628708776844676,0.042286430580896386,0.03199291854334217,-0.5251639023525339,0.5839005276443316,0.2531795874605139,0.18646198630246638,0.15590547959835424,-0.0899692183480516,-0.4735552711847483,-0.6004684686222912,0.04524072193893155,0.4444159574611494,0.4444159574611494,0.6786703325730359,0.04524072193893155,0.18113090730908493,0.34566948365734035,-0.4798340173827682,0.12483507207681896,-0.39037152906122663,0.6647117905253519,-0.5468960171991346,-0.5468960171991346,0.4427502587109924,-0.0899692183480516,-0.0856008790732398,0.44334521926026293,0.4184047768617029,0.1688798043622755,0.4427502587109924,-0.24647068674066053,-0.21725659485172794,0.04524072193893155,-0.014036544541345154,0.25481160109583234,0.5615903728317155,0.5615903728317155,0.18113090730908493,-0.03926246281701891,-0.029528358484044004,-0.035491608537156494,-0.11473945973967001,Diagnosis:0,Control
C00020,0.12785351055218394,-0.3005619843250325,-0.3005619843250325,-0.3005619843250325,0.10655756901727446,0.49292925030517976,0.5248003265901326,0.4799398509894066,-0.17207251203448626,0.3000193075636909,-0.1343188874694357,-0.2974113737169888,0.32911776936300063,0.3314645558176386,-0.07094767221370844,0.34359437170669777,0.1700504349705541,0.4815944326158595,0.21134154706692523,0.5147312304888177,-0.6068667754255266,0.4815944326158595,0.39802615070321995,0.3066476578465716,0.09497389492624977,0.28828773954319714,-0.28738349372084226,0.349853025618961,-0.1985097415685429,0.6303523403543378,-0.4461359991310556,0.05987472319571378,-0.09689171752148718,-0.43788326144197587,0.5147312304888177,-0.12218552660739304,-0.1752131095252458,-0.6166304699815364,-0.28738349372084226,-0.6166304699815364,0.529862894484938,-0.5406074429836435,-0.6166304699815364,-0.5318908045625619,0.3794991574836569,-0.23546497634002728,0.4992233736842139,0.3794991574836569,0.6789599068781192,0.3799724275130099,0.007060730037919709,-0.2633530573631578,-0.2416849405567419,-0.3386812400034749,0.5686963721588953,-0.3386812400034749,-0.421783994919655,0.5147312304888177,-0.3631218385222998,0.4507624539747668,0.34797562560374573,-0.320113868104856,-0.320113868104856,0.3894321308743268,-0.20951630379589525,-0.3631218385222998,-0.43788326144197587,-0.1668813275357361,-0.6291706752691129,-0.4193315423944744,0.3077798554918092,-0.26702161877372493,-0.26055638345860677,-0.22837537033334712,0.2289348106192276,-0.2957379050576208,0.2176822642060635,0.2176822642060635,-0.23040455029745863,0.6789599068781192,0.5652939268899053,0.349853025618961,-0.22837537033334712,-0.21860715441304773,-0.2330195183762201,0.045550135360645894,0.14185369517419272,0.349853025618961,-0.2244636126344346,-0.33897668983005796,0.17378421011025091,0.2214731254291577,0.10655756901727446,0.46179203076326125,-0.380416130829643,0.46179203076326125,-0.5426629020307467,-0.6176134704956545,0.349853025618961,-0.026151521377094974,-0.2801647514307695,-0.5426629020307467,0.2954856611777129,0.034226866433664974,0.1613781367742159,-0.21103447447375764,0.04868523699466849,0.1575786094734552,-0.6176134704956545,-0.6219823761778103,0.6606748251210393,0.14572945057454095,0.4689782877951491,-0.17049494397175308,-0.3631218385222998,-0.12218552660739304,-0.12218552660739304,-0.044691286954681345,0.02575643147796045,0.17725704368808493,0.0070989043524075715,0.5068749137479509,0.32911776936300063,0.4799398509894066,0.23415274145749582,0.08061412478342019,0.2275428978096842,0.15185540232362826,-0.10402969944102691,-0.24996433599675427,0.7164142061221229,-0.2343142585899397,-0.16094670526162747,-0.421783994919655,-0.22445586956098781,-0.22445586956098781,-0.2235780147661123,-0.421783994919655,0.22487755397261025,0.2090338198400731,0.10655756901727446,0.4689782877951491,-0.197217269313307,-0.6219304504151255,-0.6484465367901109,-0.6484465367901109,0.011217605527500396,0.7164142061221229,0.34797562560374573,0.1850820026404361,0.18243692925222893,-0.1613888014921373,0.011217605527500396,-0.3569701558889653,-0.28738349372084226,-0.421783994919655,0.6303523403543378,-0.3494311953343539,0.174858127301583,0.174858127301583,0.22487755397261025,-0.284410083102417,-0.4534359520859148,0.4507624539747668,-0.4461359991310556,Diagnosis:0,Control
C00021,0.5490417315449624,0.3271304736180396,0.3271304736180396,0.3271304736180396,0.5865532703830575,-0.41550720469139335,-0.10878872679612349,-0.24090014787462574,0.10004989084612469,0.5683777302465981,0.47302898582133573,0.12919584687424135,0.16652053823113513,-0.18578775148773946,0.26707014721599165,-0.5346249349287413,0.4293523153190419,0.15526351751758988,-0.13665158102798394,-0.4065235160243191,0.5772876823792361,0.15526351751758988,0.06207776111277728,0.10116383925813328,0.3329488286689339,-0.34473060753959106,0.15596893718828686,-0.287184954698797,0.29428883646253645,-0.4442292853197934,0.1134731550470871,-0.05825793562534651,-0.051273871687840665,-0.2354401868595471,-0.4065235160243191,-0.446852705229416,0.6190051561146662,0.39505473785632234,0.15596893718828686,0.39505473785632234,0.28152457751632615,-0.2503244099158637,0.39505473785632234,-0.43971131845485184,0.028096635779505354,-0.2671684129259882,0.09975074629132392,0.028096635779505354,-0.3536511527935162,-0.4865297491817353,0.30347689709050496,-0.24623169535133338,-0.277789447389148,-0.4584208114108018,0.48003512296411044,-0.4584208114108018,-0.5685022254511329,-0.4065235160243191,0.2041622608888417,-0.32195108996011357,-0.44282003829503724,0.3284950047077378,0.3284950047077378,-0.27684875062517206,0.4064302290428103,0.2041622608888417,-0.2354401868595471,0.09104765803812727,-0.4559994028180932,0.45765866049239723,-0.41168278193272456,0.398715118232456,0.1426211904188288,0.41225848902690243,-0.25997257353828307,0.42125636095234553,-0.41177288890865876,-0.41177288890865876,0.29539447719812,-0.3536511527935162,-0.3705633744021025,-0.287184954698797,0.41225848902690243,0.14578580333318072,0.4919443188503093,-0.12180540509040857,0.5501616876668075,-0.287184954698797,0.0026077213818554,0.5124566457105597,-0.2870580487289467,-0.2585145073419282,0.5865532703830575,-0.3279440349421908,0.39219096850366014,-0.3279440349421908,0.36657711239596996,0.6288345392152972,-0.287184954698797,-0.18415643665921955,0.48390097091937956,0.36657711239596996,-0.398334624223491,0.04395713586867259,-0.08490487021291118,0.17972533480535516,-0.06481316320732225,-0.30017515880045115,0.6288345392152972,0.6111968985786758,0.09906040641724213,-0.2736589353440264,-0.32098910448501133,0.29726927474618126,0.2041622608888417,-0.446852705229416,-0.446852705229416,-0.37968250291044264,0.5525643913263216,-0.5758631857088459,-0.25828077197980276,-0.32646939795695223,0.16652053823113513,-0.24090014787462574,-0.4789369800981505,-0.264861136428,-0.0234118226498215,-0.5877394690626966,-0.10144858224096702,0.15836125861207567,0.35170574326686593,-0.003252374584525393,-0.022305341891777658,-0.5685022254511329,0.3361854266839633,0.3361854266839633,0.47558516144547014,-0.5685022254511329,0.2464452957324722,0.04358311257176883,0.5865532703830575,-0.32098910448501133,0.11740157259728559,0.6203789348913152,0.16979437239711453,0.16979437239711453,0.27614787099650245,0.35170574326686593,-0.44282003829503724,-0.1114048070174551,0.028605332501932042,0.46922952258519146,0.27614787099650245,0.07571547378837488,0.15596893718828686,-0.5685022254511329,-0.4442292853197934,0.36803850605382427,0.37307416419924455,0.37307416419924455,0.2464452957324722,0.13110694767420114,0.11208958863077287,-0.32195108996011357,0.1134731550470871,Diagnosis:0,Control
C00022,0.5067098506948463,-0.06156317558100101,-0.06156317558100101,-0.06156317558100101,0.5717382528201923,-0.4526992657242528,0.5834615255679918,-0.5629348633976569,-0.06185536893428131,-0.6194707477540552,0.45459560909680624,0.21235202447639207,-0.06468924844394268,0.21702860026445236,0.21814182488006353,-0.33927425852991006,-0.20479575774306044,0.02938260104879322,-0.24853653341259052,-0.5305532108404223,-0.4579145209147071,0.02938260104879322,-0.26301051310425605,-0.23761244689704636,-0.3718800283251842,-0.32837086350078304,0.32087335262589534,-0.636723146243073,0.041878846272531835,-0.5217021706721192,-0.5757613606523525,0.0188091630348168,-0.0839948824899434,0.38507473118478164,-0.5305532108404223,-0.4483376239011871,0.0939448026370831,-0.27664859405181946,0.32087335262589534,-0.27664859405181946,-0.37625344410910594,0.15482512573479792,-0.27664859405181946,0.1328670431195517,-0.2254238430586227,-0.21970774760239023,-0.06480996264882163,-0.2254238430586227,-0.588270060413992,0.07860905570013328,0.371310662795125,-0.4753756939782425,-0.4823526608344151,-0.30298205482898044,-0.40821255533764783,-0.30298205482898044,0.42927436213028036,-0.5305532108404223,-0.42461738973479246,-0.5363897794530417,-0.2579381275161321,0.4553035227745811,0.4553035227745811,-0.5823120751372074,0.3532628088761717,-0.42461738973479246,0.38507473118478164,0.594091126823425,0.7001928549862385,-0.039359934874916465,-0.37735378165505046,0.4044808872767195,-0.29366468107214944,0.3930519803608979,-0.02768099689699167,0.3987811559842418,-0.46975217641681166,-0.46975217641681166,0.08907208496312863,-0.588270060413992,-0.3309955562045652,-0.636723146243073,0.3930519803608979,0.49684750932632643,0.45160831939097335,-0.3545472775195135,0.5009240624353368,-0.636723146243073,0.21457675838259418,-0.15263101974796092,-0.3911045904006061,0.004156541091486162,0.5717382528201923,-0.33390274867376724,-0.18520848392166878,-0.33390274867376724,0.4439986087531053,0.3661944858098958,-0.636723146243073,-0.006586271679987048,0.43544512974366933,0.4439986087531053,-0.36588030240736585,0.36665819632231744,-0.0035236479562949993,-0.08342255348952794,0.2889518229178537,-0.2833695400990941,0.3661944858098958,-0.5355023184408627,0.05496758976720012,-0.043391312602788654,-0.35186553104960633,0.03326043365206298,-0.42461738973479246,-0.4483376239011871,-0.4483376239011871,-0.29042440975534356,0.39367214518292815,0.46943385998057174,-0.15108711341511552,-0.5184162948788618,-0.06468924844394268,-0.5629348633976569,0.5779853718635958,-0.14055247891151906,-0.3579690828980844,0.2793452835533251,0.3470377288391315,0.153889451475243,-0.22812102483436938,0.16005275308289765,0.2470732715011617,0.42927436213028036,-0.18258320595925523,-0.18258320595925523,-0.2576426281486983,0.42927436213028036,-0.3188591062242685,-0.30057432342809826,0.5717382528201923,-0.35186553104960633,0.2957175157950361,-0.539328753647522,0.005750574753553882,0.005750574753553882,0.486485324588701,-0.22812102483436938,-0.2579381275161321,-0.35406998807363205,-0.2306691875847381,0.08807209227849488,0.486485324588701,-0.0757921837817272,0.32087335262589534,0.42927436213028036,-0.5217021706721192,0.30507601087319336,0.5241714369294078,0.5241714369294078,-0.3188591062242685,-0.05607196401830152,0.022408107742591755,-0.5363897794530417,-0.5757613606523525,Diagnosis:0,Control
