database_identifier,Hemostasis,Neurotransmitter release cycle,Transmission across Chemical Synapses,Neuronal System,Metabolism,Synthesis of PC,Glycerophospholipid biosynthesis,Phospholipid metabolism,Phase II - Conjugation of compounds,Signal Transduction,Triglyceride catabolism,Integration of energy metabolism,Disease,Immune System,Cholesterol biosynthesis,Digestion of dietary lipid,Metabolism of vitamins and cofactors,Biological oxidations,Cytochrome P450 - arranged by substrate type,Phase I - Functionalization of compounds,Visual phototransduction,Peptide hormone metabolism,Hydroxycarboxylic acid-binding receptors,Signaling by GPCR,Class A/1 (Rhodopsin-like receptors),Olfactory Signaling Pathway,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",Transport of small molecules,GPCR downstream signalling,Metabolism of proteins,Free fatty acids regulate insulin secretion,"Incretin synthesis, secretion, and inactivation","Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)",G alpha (q) signalling events,G alpha (i) signalling events,Regulation of insulin secretion,"Transport of bile salts and organic acids, metal ions and amine compounds","Transport of vitamins, nucleosides, and related molecules",SLC-mediated transmembrane transport,Passive transport by Aquaporins,Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion,Free fatty acid receptors,Aquaporin-mediated transport,GPCR ligand binding,Organic cation/anion/zwitterion transport,Metabolism of lipids,SLC transporter disorders,Defective SLC27A4 causes ichthyosis prematurity syndrome (IPS),Disorders of transmembrane transporters,Metabolism of fat-soluble vitamins,Metabolism of amino acids and derivatives,Metabolism of carbohydrates,Transport of fatty acids,Digestion,Metabolism of steroids,Digestion and absorption,Triglyceride metabolism,Sensory Perception,Sensory perception of taste,"Sensory perception of sweet, bitter, and umami (glutamate) taste",Retinoid metabolism and transport,group_type
4,0.36965116098267087,0.1868801205187741,0.1868801205187741,0.1868801205187741,0.17707283500302065,-0.5553251872413314,-0.024651028474087597,-0.024651028474087597,0.09464464908592021,0.22954068236865208,0.36965116098267087,-0.636639756204018,0.24715890927933326,-0.24154585683394694,-0.24154585683394694,0.36965116098267087,0.1265407856795457,-0.1819070443915042,-0.3351375315163388,-0.3351375315163388,0.6371087936641984,-0.5320749259209117,0.29901949698866986,0.20644467473312442,0.23971421680102287,-0.5952075935309714,0.5693618692631541,0.1440817377878242,0.20644467473312442,-0.5320749259209117,-0.636639756204018,0.5693618692631541,-0.636639756204018,-0.5246301105340233,0.21134616934634856,-0.636639756204018,-0.5037110586984433,0.6231932171527063,0.12364028419445904,-0.37829964846057496,-0.636639756204018,0.5693618692631541,-0.37829964846057496,0.22380295490519436,0.6959293381789761,-0.12344934587532425,0.33322917451364925,0.6780287324367045,0.3343784941819911,0.6371087936641984,-0.4281893076832885,-0.297341090057801,0.6780287324367045,0.36965116098267087,-0.24154585683394694,0.36965116098267087,0.36965116098267087,0.14987855407772263,-0.30519330436346676,-0.30519330436346676,0.6371087936641984,Control
9,-0.3959867983040445,-0.5575515395779653,-0.5575515395779653,-0.5575515395779653,-0.22665648185072096,-0.11998989084449872,-0.351934897876953,-0.351934897876953,-0.14358381607771808,-0.48079006895861426,-0.3959867983040445,0.5828909135008444,0.09764535877541176,-0.5164414172414331,-0.5164414172414331,-0.3959867983040445,-0.515132166652087,-0.052327843358854854,0.09924342761662598,0.09924342761662598,-0.6017036038353147,0.43704988388923044,0.6143654748780221,-0.49476403643073963,-0.44806470086154754,-0.46997281829389836,-0.47864449615751975,0.17251595168285527,-0.49476403643073963,0.43704988388923044,0.5828909135008444,-0.47864449615751975,0.5828909135008444,0.46437525275778346,0.6673366971648902,0.5828909135008444,-0.36526549892394133,0.17115344761992213,0.19935733815181444,-0.3774298261439461,0.5828909135008444,-0.47864449615751975,-0.3774298261439461,-0.47894019395481846,0.6404816041425319,-0.37466636774470063,-0.40664021998148864,-0.49349608758703734,-0.410507304667047,-0.6017036038353147,-0.3415011889431712,0.06703712700162162,-0.49349608758703734,-0.3959867983040445,-0.5164414172414331,-0.3959867983040445,-0.3959867983040445,0.5967366481359649,-0.3797031468736336,-0.3797031468736336,-0.6017036038353147,Control
12,0.6615650582316419,-0.07102217430557099,-0.07102217430557099,-0.07102217430557099,-0.30317785042967427,0.09678703630897074,0.21492587738854177,0.21492587738854177,0.08924590960447391,0.057330195422915814,0.6615650582316419,-0.0181782984724922,0.008836248153616617,-0.04872276392774343,-0.04872276392774343,0.6615650582316419,0.3151959731939554,0.12906893115274112,0.3545493940737759,0.3545493940737759,0.6023999306048536,0.08378311229385958,0.37599351456234587,0.02201594779598704,-0.04609672533119605,-0.3685965911665561,0.002774092613532656,-0.01469992622057873,0.02201594779598704,0.08378311229385958,-0.0181782984724922,0.002774092613532656,-0.0181782984724922,-0.02251163693587037,0.31984811091548376,-0.0181782984724922,-0.5577095540679421,0.07361770668538081,-0.17859759060794436,-0.04986744297255507,-0.0181782984724922,0.002774092613532656,-0.04986744297255507,-0.0740642111437701,0.49592602101031885,0.2770315003853542,-0.00018838300569205867,0.11972132714917262,0.06263912759603957,0.6023999306048536,-0.48913448950469496,-0.4737761399615911,0.11972132714917262,0.6615650582316419,-0.04872276392774343,0.6615650582316419,0.6615650582316419,0.0715774794129149,-0.6243104465021375,-0.6243104465021375,0.6023999306048536,Control
14,0.3961755920840748,0.03798168443309223,0.03798168443309223,0.03798168443309223,-0.33283223145700086,-0.4018313800953238,0.012345269227600703,0.012345269227600703,0.35915146203596093,0.15030843659324436,0.3961755920840748,6.749964625006061e-05,-0.0020890590680011476,-0.22978451960713991,-0.22978451960713991,0.3961755920840748,-0.5930773287186655,0.21189171751431013,0.05357486732818632,0.05357486732818632,-0.6385611590305775,-0.047737390371082586,0.4035488748219578,0.16991507993495425,0.09249940545406446,0.08486874757173742,0.1144682920184291,0.08331421876886277,0.16991507993495425,-0.047737390371082586,6.749964625006061e-05,0.1144682920184291,6.749964625006061e-05,-0.09679567623818473,-0.061653023385461164,6.749964625006061e-05,-0.15264165895575854,0.11365807063310959,0.11159133783855549,0.28049883185463964,6.749964625006061e-05,0.1144682920184291,0.28049883185463964,0.16229423001916887,0.5476456397377504,0.0912605949562948,0.1202504029636485,0.17108718386773467,0.08984809757972165,-0.6385611590305775,-0.01102528408780626,0.006801659911234053,0.17108718386773467,0.3961755920840748,-0.22978451960713991,0.3961755920840748,0.3961755920840748,-0.028792225422375983,0.020085468256126192,0.020085468256126192,-0.6385611590305775,Control
20,-0.3045443663457153,-0.5799471943102549,-0.5799471943102549,-0.5799471943102549,-0.09255048912181678,-0.46751183579232924,-0.20770572026021003,-0.20770572026021003,-0.37433312304616173,-0.19128730953709894,-0.3045443663457153,0.6619239119718151,-0.15296151368663302,-0.49414725199331777,-0.49414725199331777,-0.3045443663457153,-0.5161158877137113,0.03360946962261689,0.39412307772823185,0.39412307772823185,-0.5901672998989708,0.6158392519251235,-0.4639384532029761,-0.160641507381881,-0.17277304440944036,-0.23869804716168994,-0.5860807928674547,0.017138108881413535,-0.160641507381881,0.6158392519251235,0.6619239119718151,-0.5860807928674547,0.6619239119718151,0.582168318976349,-0.4734399527420515,0.6619239119718151,0.5018102066636044,0.022429615378126815,0.07199644046436063,0.3889566679700733,0.6619239119718151,-0.5860807928674547,0.3889566679700733,-0.18353643074874662,-0.22893090284590922,-0.2820649493173103,-0.44990932862895805,-0.46205193642851816,-0.44840015415506806,-0.5901672998989708,0.5708026826115125,-0.19925048753305039,-0.46205193642851816,-0.3045443663457153,-0.49414725199331777,-0.3045443663457153,-0.3045443663457153,0.4640148432986883,-0.44091478851669225,-0.44091478851669225,-0.5901672998989708,Control
24,-0.0743922560760612,-0.6088711516009085,-0.6088711516009085,-0.6088711516009085,-0.0726508935303204,-0.6176526995572225,-0.16413588769069332,-0.16413588769069332,-0.212370763509151,-0.11808050041772958,-0.0743922560760612,0.6130269912006807,-0.1792178537890142,-0.4156085496713432,-0.4156085496713432,-0.0743922560760612,-0.3664109887967564,0.01613370657578547,0.33399481175002305,0.33399481175002305,-0.6424814898083546,0.5751438190910516,-0.5254810798359294,-0.08805728538136431,-0.09712293357761552,-0.12604509585338722,-0.5414056320423805,-0.07615116853634356,-0.08805728538136431,0.5751438190910516,0.6130269912006807,-0.5414056320423805,0.6130269912006807,0.5513242355505694,-0.5582528063686074,0.6130269912006807,0.10863735568622289,-0.047064103368264124,-0.01994535790230944,-0.0713374628798898,0.6130269912006807,-0.5414056320423805,-0.0713374628798898,-0.11093407417976342,-0.27176064289747404,-0.10369939515532862,-0.40271785232007457,-0.5467690287661244,-0.4129716562167063,-0.6424814898083546,-0.08698296369763464,-0.3969028894392668,-0.5467690287661244,-0.0743922560760612,-0.4156085496713432,-0.0743922560760612,-0.0743922560760612,0.37073159444727355,-0.562335347794395,-0.562335347794395,-0.6424814898083546,Control
26,0.7215117690937193,-0.5942915273333703,-0.5942915273333703,-0.5942915273333703,-0.2393775739362831,0.21314028466445203,0.40261945459235376,0.40261945459235376,-0.3793694513322974,-0.29148407594025966,0.7215117690937193,0.6374291998936863,-0.4747247842899825,-0.3133884431116121,-0.3133884431116121,0.7215117690937193,-0.47363195336324293,-0.061697773196297635,0.4328244091274806,0.4328244091274806,-0.582487513401593,0.5681992750769095,0.2536277611265295,-0.2879018003375014,-0.42220535802632997,0.03856580170597918,-0.5117668556311015,-0.005983852910703923,-0.2879018003375014,0.5681992750769095,0.6374291998936863,-0.5117668556311015,0.6374291998936863,0.40238083590909574,0.22337460731038625,0.6374291998936863,0.6119079504026034,-0.4403621025679471,-0.0699465447920659,0.7716757513825587,0.6374291998936863,-0.5117668556311015,0.7716757513825587,-0.44298146368126873,-0.22690754832341492,0.5166211191519583,-0.5011860165605815,-0.4926034879644898,-0.4924116127315141,-0.582487513401593,0.7065672241754907,-0.38523081462652375,-0.4926034879644898,0.7215117690937193,-0.3133884431116121,0.7215117690937193,0.7215117690937193,0.3502905790118442,-0.3628478208326101,-0.3628478208326101,-0.582487513401593,Control
27,0.6922928878585684,-0.3298621446002761,-0.3298621446002761,-0.3298621446002761,-0.40643418849388,0.3452118684369211,0.5985842270782211,0.5985842270782211,-0.2706958456659865,-0.04797604269278598,0.6922928878585684,0.32656487052421274,-0.3307738619536128,-0.45008813905826733,-0.45008813905826733,0.6922928878585684,-0.509760042791482,0.39920213384518877,0.6434147352665932,0.6434147352665932,-0.6181478443816467,0.3570596318637782,-0.36177031464814285,-0.024685538177699244,-0.07684295931795836,0.3772379674285703,-0.24966606234016966,0.14567597811941185,-0.024685538177699244,0.3570596318637782,0.32656487052421274,-0.24966606234016966,0.32656487052421274,0.20007189359523547,-0.3493090727469313,0.32656487052421274,0.4919587020144282,-0.2500006967969121,0.11736940535565302,0.7715818709908006,0.32656487052421274,-0.24966606234016966,0.7715818709908006,-0.11140796913968232,-0.21728522489399973,0.1846140188939717,-0.28760205564061686,-0.23671725870202148,-0.3091635587039619,-0.6181478443816467,0.5721407672109472,-0.4030751962765098,-0.23671725870202148,0.6922928878585684,-0.45008813905826733,0.6922928878585684,0.6922928878585684,-0.08396580417322698,-0.4660332083402834,-0.4660332083402834,-0.6181478443816467,Control
31,0.31950017553318966,-0.5084991224090287,-0.5084991224090287,-0.5084991224090287,-0.3362188925236916,0.3913232631314141,0.5387683905088421,0.5387683905088421,-0.1579173221915672,-0.13085371325354772,0.31950017553318966,0.42913304389276824,-0.2032025267587533,-0.39515407391398033,-0.39515407391398033,0.31950017553318966,-0.5288351366178038,0.2450404522177347,0.4244070762830843,0.4244070762830843,-0.44585916732530234,0.42478996053166396,0.44982785392979974,-0.13341325295721726,-0.27805867462245076,-0.17140263902352693,-0.3232186280397826,0.07386102006361117,-0.13341325295721726,0.42478996053166396,0.42913304389276824,-0.3232186280397826,0.42913304389276824,0.182846894352793,0.41422127590234165,0.42913304389276824,0.4120219320419787,-0.199436435117368,0.015666541335197695,0.6825945419446238,0.42913304389276824,-0.3232186280397826,0.6825945419446238,-0.3194294398786241,0.09498862284393658,0.4544576877852182,-0.38584912217059436,-0.35550792805815784,-0.3452697543526751,-0.44585916732530234,0.7210571843372594,-0.290214924376122,-0.35550792805815784,0.31950017553318966,-0.39515407391398033,0.31950017553318966,0.31950017553318966,0.4558775390793321,-0.6079454273353901,-0.6079454273353901,-0.44585916732530234,Control
34,0.6130954896356279,-0.4612704585111491,-0.4612704585111491,-0.4612704585111491,-0.24111726110616516,0.1072791901424409,0.25217496273946444,0.25217496273946444,-0.5530766225761259,-0.16211828778279308,0.6130954896356279,0.1336292349935529,-0.3343152588757053,-0.4166361554800586,-0.4166361554800586,0.6130954896356279,-0.14481174093458937,-0.1639510203634062,0.4104446696222913,0.4104446696222913,0.003949223727457424,0.30727136960133006,0.5122955286351198,-0.15630650309037641,-0.33228150250297106,0.5493372364326998,-0.3085823998061148,-0.060858235224122835,-0.15630650309037641,0.30727136960133006,0.1336292349935529,-0.3085823998061148,0.1336292349935529,0.1854165316846371,0.47570130000634236,0.1336292349935529,0.02202157217929496,-0.3450360372543652,-0.2424898916046339,0.20913631241775554,0.1336292349935529,-0.3085823998061148,0.20913631241775554,-0.346031205165026,-0.08640471298234903,0.36917104251980554,-0.37323113315130235,-0.34219096054229436,-0.3658463249875105,0.003949223727457424,0.11485864793637385,-0.38302438708736997,-0.34219096054229436,0.6130954896356279,-0.4166361554800586,0.6130954896356279,0.6130954896356279,-0.28154153512922936,0.37866129341383215,0.37866129341383215,0.003949223727457424,Control
36,-0.3745863397085627,-0.5546898473316991,-0.5546898473316991,-0.5546898473316991,0.460937620626337,0.3524282126306791,-0.03249229402034993,-0.03249229402034993,-0.5370107047807041,-0.3884777611933803,-0.3745863397085627,0.3619534286439364,-0.5037322451251833,-0.5135229812768073,-0.5135229812768073,-0.3745863397085627,-0.5306916613767926,-0.4857650304963342,-0.21411764268116137,-0.21411764268116137,-0.6477003533121769,0.354107875916086,-0.2968850923473608,-0.3693182412542693,-0.3512557397468505,-0.3970411684949928,-0.4280502245037822,-0.5187742807434752,-0.3693182412542693,0.354107875916086,0.3619534286439364,-0.4280502245037822,0.3619534286439364,0.4441798182791076,-0.2735256822156875,0.3619534286439364,-0.4457034498715953,-0.49813362147817997,-0.49542675188812435,-0.5194191719306162,0.3619534286439364,-0.4280502245037822,-0.5194191719306162,-0.3549236063665751,0.19210216075892578,-0.026811102190643105,-0.4794743662790815,-0.4740465287133371,-0.49776036243733707,-0.6477003533121769,-0.491051031571439,0.1789772084011947,-0.4740465287133371,-0.3745863397085627,-0.5135229812768073,-0.3745863397085627,-0.3745863397085627,0.373868592725446,0.5141938089245085,0.5141938089245085,-0.6477003533121769,Control
38,0.3853121805341762,-0.5599464791564194,-0.5599464791564194,-0.5599464791564194,-0.21646012137236298,0.4648073107481199,0.5897940696054984,0.5897940696054984,-0.36029961486286893,-0.041687541145476896,0.3853121805341762,0.33757026369312026,-0.037463973067396635,-0.41509446104306524,-0.41509446104306524,0.3853121805341762,-0.3457346548164495,-0.16754997568932245,0.06563644492170155,0.06563644492170155,-0.18941161578104182,0.39843777256254953,-0.269152992643878,-0.020746579489807824,-0.19337927046649026,-0.5214248820018108,-0.41905374903595044,0.10930857928386577,-0.020746579489807824,0.39843777256254953,0.33757026369312026,-0.41905374903595044,0.33757026369312026,0.20771777463937843,-0.250684822583718,0.33757026369312026,-0.25616222258215904,0.12059259488728548,0.09946586646159544,0.1923560551787589,0.33757026369312026,-0.41905374903595044,0.1923560551787589,-0.1902135934173591,0.1973282010611303,0.537037976230823,-0.4677064478382331,-0.42640575594590324,-0.432695367879031,-0.18941161578104182,-0.13275387389470145,-0.23647626951102943,-0.42640575594590324,0.3853121805341762,-0.41509446104306524,0.3853121805341762,0.3853121805341762,0.3682821705658724,0.15946470930429324,0.15946470930429324,-0.18941161578104182,Control
39,-0.2431806470132259,-0.37412670015911625,-0.37412670015911625,-0.37412670015911625,0.36656949269684436,-0.25843017323328527,-0.13915813770482646,-0.13915813770482646,-0.35421761548625974,-0.24529078381585454,-0.2431806470132259,-0.2797786527449469,-0.31511296312236114,-0.5040057415523322,-0.5040057415523322,-0.2431806470132259,0.04076828716173407,-0.15646884513794984,0.020978468470284665,0.020978468470284665,0.20134449885586947,0.1877201909965108,0.1772463349049592,-0.23339537165043642,-0.2574574172538636,0.5292808155881761,-0.18416386003913032,-0.3720621357545263,-0.23339537165043642,0.1877201909965108,-0.2797786527449469,-0.18416386003913032,-0.2797786527449469,0.22184149020161126,0.08106272793441777,-0.2797786527449469,-0.4199812716673169,-0.30099546642196356,-0.3687289261165426,-0.5292475380882231,-0.2797786527449469,-0.18416386003913032,-0.5292475380882231,-0.21185029192570456,0.13608499657316608,-0.2065097232204676,-0.29278262612742406,-0.24130287171761358,-0.3109421226524086,0.20134449885586947,-0.4329212191415423,0.03929998775248629,-0.24130287171761358,-0.2431806470132259,-0.5040057415523322,-0.2431806470132259,-0.2431806470132259,-0.3338059879204108,0.05605764969398421,0.05605764969398421,0.20134449885586947,Control
40,-0.059909388040041034,-0.24523628005381923,-0.24523628005381923,-0.24523628005381923,0.11142702793689363,0.6406065120989776,0.5100739299858696,0.5100739299858696,-0.34353447332170906,-0.242278591846013,-0.059909388040041034,0.10852933280896407,-0.3263220451044275,-0.21299469886742026,-0.21299469886742026,-0.059909388040041034,-0.5172300977192555,-0.3748776358285494,-0.4603571088918791,-0.4603571088918791,-0.4706815277897895,0.10283881752134645,-0.12310032097357984,-0.2371017848522279,-0.2062290181545147,-0.47833740845509853,-0.148837144820873,-0.29470571256847194,-0.2371017848522279,0.10283881752134645,0.10852933280896407,-0.148837144820873,0.10852933280896407,0.19886692152729604,-0.11611638448656152,0.10852933280896407,-0.19489465276476428,-0.3018426749649038,-0.3215844214325629,-0.4789269993561724,0.10852933280896407,-0.148837144820873,-0.4789269993561724,-0.22140076067143974,-0.15378175845753686,0.48119454893809116,-0.2113966922545951,-0.14754827571167106,-0.21569447105024556,-0.4706815277897895,-0.15800475460998945,-0.47036203892120654,-0.14754827571167106,-0.059909388040041034,-0.21299469886742026,-0.059909388040041034,-0.059909388040041034,0.3462667908359307,0.2958666293970861,0.2958666293970861,-0.4706815277897895,Control
41,0.42214361769556247,-0.614747798513105,-0.614747798513105,-0.614747798513105,0.20263060532850702,0.5576716464385071,0.6159560132886085,0.6159560132886085,-0.5036718103472352,-0.3542593661879167,0.42214361769556247,0.35775280676198334,-0.5169517149794391,-0.48941405918572783,-0.48941405918572783,0.42214361769556247,-0.4658227343524267,-0.35150796535071094,0.01735513540667603,0.01735513540667603,-0.4612309616672197,0.4379228578303503,0.036818374864459345,-0.3490359893028142,-0.4360582123683722,0.471196328942987,-0.4976400357471674,-0.39931084925582977,-0.3490359893028142,0.4379228578303503,0.35775280676198334,-0.4976400357471674,0.35775280676198334,0.4656872563508757,0.031109687780093088,0.35775280676198334,-0.3424802056761234,-0.529077034146653,-0.5104593247972515,-0.2230939430789846,0.35775280676198334,-0.4976400357471674,-0.2230939430789846,-0.4358333766304259,0.24603725101451449,0.5214849849720111,-0.5310585671012777,-0.504459023670021,-0.5303231063331965,-0.4612309616672197,-0.24342167641015758,-0.263260134867044,-0.504459023670021,0.42214361769556247,-0.48941405918572783,0.42214361769556247,0.42214361769556247,-0.06989954476656571,0.07271290500026481,0.07271290500026481,-0.4612309616672197,Control
43,0.016733075063228475,-0.30567191108918323,-0.30567191108918323,-0.30567191108918323,0.030778178985939184,0.2947258251156399,0.18527001569295487,0.18527001569295487,-0.5434801602502606,-0.01778370167042427,0.016733075063228475,-0.09084603194849729,-0.355205748855524,0.5959690999839438,0.5959690999839438,0.016733075063228475,-0.2962415941334678,0.10309538599902952,-0.028672968377098047,-0.028672968377098047,-0.09735330000438895,0.08677604399174271,0.6567801618732827,0.004235010708158233,-0.3515870306214242,0.17935760546619625,-0.17484756427091055,-0.3577993910589851,0.004235010708158233,0.08677604399174271,-0.09084603194849729,-0.17484756427091055,-0.09084603194849729,0.2187575177137279,-0.04737533453823297,-0.09084603194849729,-0.31606691476932475,-0.32865995116275376,-0.38870114480989854,-0.23861476722243757,-0.09084603194849729,-0.17484756427091055,-0.23861476722243757,0.028175296478158945,0.49778254485748896,0.19553730869009403,-0.2911160145803193,-0.21052720855581727,-0.30662762222768186,-0.09735330000438895,-0.16681805741181333,-0.1807529747320168,-0.21052720855581727,0.016733075063228475,0.5959690999839438,0.016733075063228475,0.016733075063228475,-0.13409201897905512,0.05607227310568369,0.05607227310568369,-0.09735330000438895,Control
42,0.12185004156896838,-0.586240014803619,-0.586240014803619,-0.586240014803619,0.03159357155890212,0.5153453713905164,0.32784105863711,0.32784105863711,0.13055886808956088,-0.47045811137778454,0.12185004156896838,0.5625903485886109,-0.29120246448501935,-0.5091378351225518,-0.5091378351225518,0.12185004156896838,-0.5849237157349642,0.32369587946847056,0.5010103557854413,0.5010103557854413,-0.6466624260990534,0.5518127945209814,0.5145918916489766,-0.4653954665940754,-0.4832558832926025,-0.3138587451404819,-0.5337571371478539,-0.19643959194916483,-0.4653954665940754,0.5518127945209814,0.5625903485886109,-0.5337571371478539,0.5625903485886109,0.5467231518820888,0.4679852078652119,0.5625903485886109,-0.41665562159165914,-0.10162936800812856,-0.15664750342955713,-0.37746352333826716,0.5625903485886109,-0.5337571371478539,-0.37746352333826716,-0.5000527544623866,0.31064576200981553,0.3895481367685952,-0.5253742892074945,-0.5033194593287669,-0.535795259068988,-0.6466624260990534,-0.3568339667087449,0.07578113196800261,-0.5033194593287669,0.12185004156896838,-0.5091378351225518,0.12185004156896838,0.12185004156896838,0.48955490907428223,0.16387492352675584,0.16387492352675584,-0.6466624260990534,Control
44,0.20840138852187862,-0.3463824968326885,-0.3463824968326885,-0.3463824968326885,-0.07812590883935143,0.6683891040750345,0.4303550803389801,0.4303550803389801,-0.014811885444799217,-0.16615322495741822,0.20840138852187862,-0.373648533304531,-0.09521945361972806,-0.24000168055283608,-0.24000168055283608,0.20840138852187862,0.236826527542484,0.056024779199524005,0.30948984299239296,0.30948984299239296,0.49164472193059516,0.10941937840374956,0.3397921510087964,-0.1928886443394651,-0.1759321232502456,0.6018361408398948,-0.07380562612024398,0.06018637001031941,-0.1928886443394651,0.10941937840374956,-0.373648533304531,-0.07380562612024398,-0.373648533304531,0.10954285626853967,0.2963755173964116,-0.373648533304531,0.12659667069994332,0.039291536299005066,0.08487660020717547,-0.48588848639458176,-0.373648533304531,-0.07380562612024398,-0.48588848639458176,-0.18704548378180458,-0.2707714777457397,0.4388151523207504,-0.23399488131662963,-0.18164180111796593,-0.1995402831513835,0.49164472193059516,0.19531433303812906,-0.0867082483961012,-0.18164180111796593,0.20840138852187862,-0.24000168055283608,0.20840138852187862,0.20840138852187862,-0.2851165388444515,-0.4981014538630452,-0.4981014538630452,0.49164472193059516,Control
46,-0.41849418123651994,-0.5923915766463822,-0.5923915766463822,-0.5923915766463822,0.38298968570801767,0.18088696819633862,-0.0606850780468224,-0.0606850780468224,0.5163797464121631,-0.4897425849469638,-0.41849418123651994,0.4111940481532166,-0.4296956012970214,-0.3900705864887297,-0.3900705864887297,-0.41849418123651994,-0.4147348321964372,0.29317977848118,-0.06960002236750515,-0.06960002236750515,-0.39836845798250664,0.5052986206186338,0.38664147940976723,-0.4945907307347685,-0.5023957878518407,0.5625958645089951,-0.5036837567382285,-0.5095262510046553,-0.4945907307347685,0.5052986206186338,0.4111940481532166,-0.5036837567382285,0.4111940481532166,0.49077434573513856,0.32712959880531967,0.4111940481532166,-0.5043974402469007,-0.49863590920575407,-0.5152238019851937,-0.5081467348521852,0.4111940481532166,-0.5036837567382285,-0.5081467348521852,-0.49649743435209587,0.4250685548139438,-0.22974888111918837,-0.49164369256570406,-0.473596831362593,-0.4813917181736277,-0.39836845798250664,-0.4495106810344607,0.13595417575801003,-0.473596831362593,-0.41849418123651994,-0.3900705864887297,-0.41849418123651994,-0.41849418123651994,-0.10929964141383608,-0.41474224405567783,-0.41474224405567783,-0.39836845798250664,Control
47,0.02390370880480568,-0.47017258419006336,-0.47017258419006336,-0.47017258419006336,0.2633383683248946,0.6639408486643514,0.42183596402439366,0.42183596402439366,-0.018424658393817052,-0.1633859163283535,0.02390370880480568,-0.1752542636597213,0.12754011401383902,-0.18122580474831515,-0.18122580474831515,0.02390370880480568,0.1220318589903094,-0.2380827385420249,-0.26786427208945957,-0.26786427208945957,-0.040510932393317926,0.16995334445760954,-0.3459739139515477,-0.18023182997246698,-0.15081075174845487,0.5517630195319772,-0.1928294127126796,-0.23049391980428788,-0.18023182997246698,0.16995334445760954,-0.1752542636597213,-0.1928294127126796,-0.1752542636597213,0.2315846833931957,-0.31347417692382284,-0.1752542636597213,0.051175819554436876,-0.4121091756062277,-0.254264915370089,-0.5228996957433959,-0.1752542636597213,-0.1928294127126796,-0.5228996957433959,-0.150279059765852,-0.5463095951016596,0.42627668084007586,-0.21830270836130647,-0.3466388901577126,-0.19849977231242605,-0.040510932393317926,-0.12575775273919412,0.08235020920597717,-0.3466388901577126,0.02390370880480568,-0.18122580474831515,0.02390370880480568,0.02390370880480568,-0.32002544512555237,-0.4485393750649019,-0.4485393750649019,-0.040510932393317926,Control
48,0.5706568710651684,0.03939517836389833,0.03939517836389833,0.03939517836389833,-0.38186995378313565,0.4190978925224161,0.5091491926455596,0.5091491926455596,0.02075478497169578,0.3617834666299448,0.5706568710651684,-0.4829450822285546,0.235728411513733,0.6316217091502079,0.6316217091502079,0.5706568710651684,0.5945521962649775,-0.1559550011341809,-0.0921942043731692,-0.0921942043731692,0.6960598225544691,-0.18553192749796235,-0.42224230940587343,0.3537969229056302,0.3143836795726682,0.4370370406299877,0.23277640058133378,0.42579319762683115,0.3537969229056302,-0.18553192749796235,-0.4829450822285546,0.23277640058133378,-0.4829450822285546,-0.23195996447182637,-0.44981983519914964,-0.4829450822285546,0.3771533699063097,0.3509847307105043,0.40812429546095935,0.580418516700785,-0.4829450822285546,0.23277640058133378,0.580418516700785,0.3026113008722429,-0.13654901789510399,0.3213034426702666,0.4779903954003067,0.4088074005564913,0.48483138623829397,0.6960598225544691,0.45201758595274716,-0.20529201858834095,0.4088074005564913,0.5706568710651684,0.6316217091502079,0.5706568710651684,0.5706568710651684,-0.4757798128720647,-0.5732408040545224,-0.5732408040545224,0.6960598225544691,Control
56,0.740161848114533,0.10232087184984025,0.10232087184984025,0.10232087184984025,-0.38758490955813607,0.2949160547940543,0.3684059640136605,0.3684059640136605,0.1689716016298806,0.25126067750354775,0.740161848114533,0.08980867393046336,0.23876124277735264,0.19736052129562226,0.19736052129562226,0.740161848114533,0.42396600566341014,0.5020855484090883,0.5554045213181563,0.5554045213181563,0.538472136720196,-0.14504977930294513,0.09003710480314477,0.24997667295180756,0.22254822352988637,0.3227850830231507,0.19601452681688708,0.38784514919349733,0.24997667295180756,-0.14504977930294513,0.08980867393046336,0.19601452681688708,0.08980867393046336,-0.2070448139349751,0.10181849690358757,0.08980867393046336,0.6783602359938987,0.2577229427589346,0.3655644686441983,0.7410328686757883,0.08980867393046336,0.19601452681688708,0.7410328686757883,0.21165938723172303,-0.4380626711903779,0.2676275393384092,0.2843862768794422,0.28462497017586214,0.29351287380360086,0.538472136720196,0.6051712223158405,-0.5568104289523798,0.28462497017586214,0.740161848114533,0.19736052129562226,0.740161848114533,0.740161848114533,-0.15047440878172422,-0.6060814271284546,-0.6060814271284546,0.538472136720196,Control
