database_identifier,Hemostasis,Cleavage of the damaged purine,Neurotransmitter release cycle,Transmission across Chemical Synapses,Neuronal System,Methionine salvage pathway,Developmental Biology,Aerobic respiration and respiratory electron transport,Metabolism,Hydrolysis of LPC,Synthesis of PG,Glycerophospholipid biosynthesis,PI Metabolism,Phospholipid metabolism,Phase II - Conjugation of compounds,Acetylation,Cytosolic sulfonation of small molecules,Amino Acid conjugation,Metabolism of nucleotides,Mitochondrial biogenesis,Conjugation of carboxylic acids,Degradation of cysteine and homocysteine,Cysteine formation from homocysteine,Sulfur amino acid metabolism,Signal Transduction,Triglyceride catabolism,Integration of energy metabolism,Disease,Regulation of cholesterol biosynthesis by SREBP (SREBF),Glycosphingolipid metabolism,Innate Immune System,Immune System,Organelle biogenesis and maintenance,Digestion of dietary carbohydrate,Cellular hexose transport,Synthesis of bile acids and bile salts,Digestion of dietary lipid,Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol,Glucocorticoid biosynthesis,Bile acid and bile salt metabolism,Metabolism of steroid hormones,Nicotinate metabolism,Metabolism of water-soluble vitamins and cofactors,Metabolism of vitamins and cofactors,Nicotinamide salvaging,Carnitine shuttle,Biological oxidations,Cytochrome P450 - arranged by substrate type,Phase I - Functionalization of compounds,Aromatic amines can be N-hydroxylated or N-dealkylated by CYP1A2,Endogenous sterols,Xenobiotics,Generic Transcription Pathway,Arachidonate metabolism,Transcriptional activation of mitochondrial biogenesis,Synthesis of Prostaglandins (PG) and Thromboxanes (TX),Scavenging of heme from plasma,Binding and Uptake of Ligands by Scavenger Receptors,The retinoid cycle in cones (daylight vision),Visual phototransduction,Cellular responses to stress,"Metabolism of ingested SeMet, Sec, MeSec into H2Se",Selenoamino acid metabolism,Retinoid cycle disease events,The canonical retinoid cycle in rods (twilight vision),Diseases associated with visual transduction,Peptide hormone metabolism,Scavenging by Class A Receptors,Hydroxycarboxylic acid-binding receptors,Metabolism of polyamines,Amino acid transport across the plasma membrane,Signaling by GPCR,Class A/1 (Rhodopsin-like receptors),Olfactory Signaling Pathway,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",Transport of small molecules,ABC-family proteins mediated transport,GPCR downstream signalling,Beta-oxidation of pristanoyl-CoA,Peroxisomal lipid metabolism,Metabolism of proteins,Circadian Clock,Free fatty acids regulate insulin secretion,"Incretin synthesis, secretion, and inactivation","Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)",G alpha (q) signalling events,G alpha (i) signalling events,Class C/3 (Metabotropic glutamate/pheromone receptors),Regulation of insulin secretion,"Transport of bile salts and organic acids, metal ions and amine compounds",Transport of inorganic cations/anions and amino acids/oligopeptides,"Transport of vitamins, nucleosides, and related molecules",SLC-mediated transmembrane transport,Multifunctional anion exchangers,Sphingolipid metabolism,Organic anion transporters,Passive transport by Aquaporins,Proton-coupled monocarboxylate transport,Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion,Na+/Cl- dependent neurotransmitter transporters,Free fatty acid receptors,Aquaporin-mediated transport,GPCR ligand binding,Signaling by Retinoic Acid,RA biosynthesis pathway,Organic cation transport,Organic cation/anion/zwitterion transport,Metabolism of lipids,Organic anion transport,Defective SLC29A3 causes histiocytosis-lymphadenopathy plus syndrome (HLAS),Defective SLC16A1 causes symptomatic deficiency in lactate transport (SDLT),ABC transporter disorders,Variant SLC6A14 may confer susceptibility towards obesity,SLC transporter disorders,Defective SLC27A4 causes ichthyosis prematurity syndrome (IPS),Disorders of transmembrane transporters,Vesicle-mediated transport,Intestinal saccharidase deficiencies,Diseases of carbohydrate metabolism,Diseases of metabolism,Protein repair,Post-translational protein modification,Choline catabolism,Metabolism of fat-soluble vitamins,Glycerophospholipid catabolism,Pyruvate metabolism,Urea cycle,Tryptophan catabolism,Carnitine synthesis,Creatine metabolism,Metabolism of amino acids and derivatives,Metabolism of carbohydrates,Citric acid cycle (TCA cycle),tRNA processing,Pyrimidine salvage,Pyrimidine catabolism,RNA Polymerase II Transcription,Base Excision Repair,DNA Repair,Depurination,"Base-Excision Repair, AP Site Formation",Gene expression (Transcription),Purine salvage,Purine catabolism,Transport of fatty acids,Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,Transport of organic anions,"GABA synthesis, release, reuptake and degradation",Reuptake of GABA,Digestion,Metabolism of RNA,Cellular responses to stimuli,Nucleotide catabolism,Nucleotide salvage,Metabolism of steroids,Aspartate and asparagine metabolism,Digestion and absorption,Glutamate and glutamine metabolism,Fatty acid metabolism,Triglyceride metabolism,Signaling by Nuclear Receptors,Iron uptake and transport,FOXO-mediated transcription,Vitamin B6 activation to pyridoxal phosphate,Diseases of the neuronal system,Heme signaling,Sensory Perception,Sensory perception of taste,"Sensory perception of sweet, bitter, and umami (glutamate) taste",Nucleotide salvage defects,Diseases of nucleotide metabolism,Drug ADME,Aspirin ADME,Paracetamol ADME,Retinoid metabolism and transport,Glycosphingolipid catabolism,Maturation of TCA enzymes and regulation of TCA cycle,group_type
MICH-01577,0.21792305165856074,-0.33959659565606554,0.06724888227302625,0.06724888227302625,0.06724888227302625,-0.009072754759181376,0.05985841395607842,0.5242310964775895,0.07640025836116998,-0.2411051735089591,0.027400736286605186,0.2887882830064163,-0.310904678349637,0.14876287446495853,0.030106135762288554,0.15810155366929673,0.3684271019009606,-0.47399623237585214,0.275543835243507,0.2847878153360095,-0.47399623237585214,0.45869301484762237,0.5863493270592931,0.4054783391952347,0.09978143253615522,0.2479127408890026,-0.31701609626403243,0.08901225616726462,0.3284919088072511,-0.5259066891767417,-0.4592410913470228,0.40215002923853793,0.2847878153360095,-0.2239454770665068,-0.3676976268001375,-0.12564700021071062,0.2479127408890026,-0.12564700021071062,0.08432141844836533,-0.12564700021071062,-0.08178347104846465,-0.2791966457591497,0.1359630193674894,-0.224576488696281,-0.2791966457591497,-0.20734695929942148,0.03733641546850998,-0.08981179203787477,-0.024177993207700057,0.3083704327423702,0.2144907340543308,0.19206192741546343,0.001132332895173882,-0.46224764705900395,0.2847878153360095,-0.46224764705900395,-0.05986822613681121,0.42295275058108306,-0.16529620393131875,-0.05719839514391092,-0.16461387367402053,-0.4698931814791373,-0.4698931814791373,-0.16529620393131875,-0.17106565506202606,-0.16529620393131875,0.16211558947677582,-0.5054647815603711,0.33764160858644227,-0.09354113899717034,-0.032605684655041135,0.20928642033484304,-0.11344494553310014,0.2692855492918955,0.22107206824615064,0.018191724622228927,0.00760046209397918,0.22957597918216754,-0.22944034480398048,-0.22944034480398048,-0.03899188780732647,-0.5882167566584106,-0.31701609626403243,0.22107206824615064,0.042286074858473216,0.2616446857479082,-0.18506975139767576,-0.007906520713492243,-0.31701609626403243,0.20661466729330835,-0.0759030901576706,0.09538222948656223,0.09483794850469562,0.47109807776212903,-0.28526919271488327,0.47109807776212903,0.49145404484318483,0.627275427073974,-0.31701609626403243,-0.1405766122483421,0.08203870439233672,0.49145404484318483,0.05328573410411296,-0.16529620393131875,-0.16529620393131875,-0.22908130420316375,0.043169420520794574,-0.10256702705413452,0.41389006362738967,0.031186501257714258,0.627275427073974,-0.12564700021071062,0.3434589534273485,-0.0019518098436316809,-0.016863259902332676,0.02220844431630857,0.42295275058108306,-0.2239454770665068,-0.2239454770665068,-0.2733129144283082,0.46009875568547703,0.49619978829013717,0.34067269176373,-0.0389932763418784,-0.310904678349637,0.5953267131620843,0.286431610709622,0.21815009695199905,-0.15150567535369194,-0.014094698444570057,0.02102154585170522,-0.2842935864461694,0.3307015852644614,0.42010546059626713,0.3144923889252119,-0.2682471150662241,0.001132332895173882,-0.22671324753999417,-0.22671324753999417,-0.33959659565606554,-0.24057531662435253,0.001132332895173882,-0.3789809082682671,-0.45116043951802853,-0.016863259902332676,-0.26959910910138096,-0.6041351404206509,0.24957463241004038,0.24957463241004038,0.2768037400491005,0.42010546059626713,-0.16461387367402053,-0.33034165419013495,-0.23723194630959688,0.038725001599740454,-0.24327058336115592,0.2768037400491005,0.1309472652918849,-0.48216447610111296,0.2479127408890026,-0.16529620393131875,-0.5772336218497605,0.001132332895173882,-0.24055065073238044,-0.16529620393131875,0.3284919088072511,0.16857002214426023,0.09567807824294919,0.09567807824294919,-0.33959659565606554,-0.3789809082682671,-0.2708238280146216,-0.19622650139549463,0.2771897979636235,-0.05719839514391092,-0.5259066891767417,0.3307015852644614,Control
MICH-01578,0.20448555438770752,0.07756042473232111,-0.4309199920128797,-0.4309199920128797,-0.4309199920128797,-0.16938329239733674,0.2407759224470092,-0.544776388499165,-0.0963069781051462,0.24247813581661318,-0.2260069705761005,0.49820328099794486,0.3321352822310114,0.410872123444637,0.09760241665125592,0.038168120672442025,0.20461810188212698,-0.461665081282372,-0.17041651452137427,0.6109918561195244,-0.461665081282372,0.3466456827830661,0.29134292101747183,0.33495233558945137,0.4831929567846557,0.24078211273978822,0.4708325741446381,-0.14931018751884476,0.15456762044777902,-0.23964316165835206,-0.1211916767868853,0.009922809659268736,0.6109918561195244,-0.30494667224749067,-0.4311996945001874,-0.05764889169019002,0.24078211273978822,-0.05764889169019002,0.46898032902150855,-0.05764889169019002,0.03113939654780348,0.45689277826255564,0.43549358040072517,0.19150662990201267,0.45689277826255564,0.24352487212415805,0.15712882766066882,-0.03454071648930399,0.01402490652356417,-0.12935357813949874,0.06375849626349248,-0.18787963851842496,0.3039598464186465,0.04172134072910963,0.6109918561195244,0.04172134072910963,-0.18610727664687735,-0.08125735947841906,-0.36677790177625047,0.15533828724572687,-0.11655741001462999,0.038379918120621526,0.038379918120621526,-0.36677790177625047,-0.11271803096606421,-0.36677790177625047,0.4188765232861404,0.010470325975261065,0.5111120176632317,-0.5513569505850617,0.1325232221404531,0.5685085080231121,-0.43138208245123444,-0.4326062328640921,0.36781427171544145,-0.1989492670998974,-0.23361976042677787,0.5434931126098944,-0.5245568127261069,-0.5245568127261069,0.5730298029542197,-0.01620992026070401,0.4708325741446381,0.36781427171544145,0.33860327372441806,0.5807644082034028,-0.2954832182761095,0.362239506765265,0.4708325741446381,-0.06250559898619588,0.36622371222267003,0.4260380039007028,-0.14628038655200556,-0.5254639339740621,0.026019202926864594,-0.5254639339740621,0.6955040267528461,-0.1265493123901346,0.4708325741446381,-0.18845894623866558,0.4787880358622936,0.6955040267528461,0.5672045605034162,-0.36677790177625047,-0.36677790177625047,0.2586485784360057,-0.03732274715638051,-0.3364080176237053,-0.18990611659921094,0.10830230122828828,-0.1265493123901346,-0.05764889169019002,-0.207441588609625,-0.009864497167441545,0.497375571175748,0.010221818632713417,-0.08125735947841906,-0.30494667224749067,-0.30494667224749067,-0.034370723159904346,-0.5040341479108712,0.07775888913900804,-0.4930493343027188,0.15226608205921205,0.3321352822310114,-0.481804900515272,-0.2926809743960407,-0.4572605862762087,0.38152268805326983,0.13876131245571968,-0.042673364584436733,-0.20308891303698973,-0.46943049650714297,-0.34559382047779486,-0.005951861364213224,-0.03462213613373465,0.3039598464186465,-0.16600226763416062,-0.16600226763416062,0.07756042473232111,-0.17764798353160646,0.3039598464186465,0.08844849561989465,0.47897402643739523,0.497375571175748,0.0109940931981588,-0.3546771094072281,-0.5736990259424943,-0.5736990259424943,0.297222353798962,-0.34559382047779486,-0.11655741001462999,0.1710526543956047,0.04916479282880398,-0.045332567097926074,0.21766860302901567,0.297222353798962,-0.5735599501114449,-0.19159577331307048,0.24078211273978822,-0.36677790177625047,-0.6018767955295291,0.3039598464186465,-0.4450207122679792,-0.36677790177625047,0.15456762044777902,-0.2871027826966338,-0.0036806513715351746,-0.0036806513715351746,0.07756042473232111,0.08844849561989465,0.5859284668864572,0.7770680205593348,-0.16629217054132173,0.15533828724572687,-0.23964316165835206,-0.46943049650714297,Control
MICH-01579,0.5269014124693976,-0.45686183058468643,-0.5098587894851347,-0.5098587894851347,-0.5098587894851347,0.20134444515260502,0.6195577836968624,0.34494726112108703,-0.28531376545901016,-0.17150286353398636,-0.05614897882607916,0.5456902120045451,0.5643826045004079,0.5816684801935302,0.38740643597791363,-0.5960176883594347,-0.34769995394130054,-0.2822049249911911,-0.3155637455651815,0.6634239069238294,-0.2822049249911911,-0.5355976198166839,-0.40491585730796165,-0.3692299544113618,0.4457085907117526,0.4164242336587674,0.6437260811760855,-0.1938509486906342,0.625188534969558,0.6693077873216019,-0.5391574435177028,0.28422740637659505,0.6634239069238294,-0.31757914613389016,-0.5669941916864657,-0.5428069239702386,0.4164242336587674,-0.5428069239702386,0.5856988183234789,-0.5428069239702386,-0.2450429747898331,-0.06803003791772433,-0.2134987618742026,0.3952904830044463,-0.06803003791772433,0.5366694978408508,0.4790073204547692,0.39416441262027124,0.42775876384940487,-0.6267037265117716,0.2358632528874267,-0.6124707536040152,-0.287787586314781,-0.43953080935325445,0.6634239069238294,-0.43953080935325445,-0.45985392479018833,0.37586591307246275,0.26993062587946076,0.3453046830107927,-0.4264526577442251,0.4564670092283084,0.4564670092283084,0.26993062587946076,0.23041250025781448,0.26993062587946076,0.48442023913231597,-0.4255846796385811,0.23804052114409607,0.5590354442939904,-0.07913064534504533,0.5400436486447389,-0.4808482913902469,0.22423947474299677,0.4586032482154022,-0.2800751376120562,-0.11175598837060484,0.5247947677442053,0.10763788054532802,0.10763788054532802,0.5142686261092587,-0.3224398887753755,0.6437260811760855,0.4586032482154022,0.6841370375436759,0.5614240719239101,0.011479004818553762,0.4362252883981999,0.6437260811760855,-0.3544797423582584,-0.21775189589176644,0.35607458793362207,-0.28000138397859625,0.546376969034231,0.7013837916635054,0.546376969034231,0.040771416268458684,0.4924631534151537,0.6437260811760855,-0.06348936243959896,0.4599846945857919,0.040771416268458684,0.5308978998815638,0.26993062587946076,0.26993062587946076,-0.3567745188010894,-0.3666823750332751,-0.2508648131753816,0.6819755916412517,-0.4044599498259358,0.4924631534151537,-0.5428069239702386,0.21706210043076207,-0.008566658870553696,0.6570557349239887,0.05758180095862431,0.37586591307246275,-0.31757914613389016,-0.31757914613389016,-0.405182722554843,0.4691209393154612,0.65059087476234,0.3742685556177324,0.21565064210595603,0.5643826045004079,0.5192415361346759,0.5062338221826673,-0.33913397595541184,-0.28795049892442565,-0.558598138946061,-0.3952731655212793,-0.5282604297853558,-0.573303689891688,0.6982849868872664,-0.5376249683326708,0.5484691692759135,-0.287787586314781,0.2412378657968069,0.2412378657968069,-0.45686183058468643,0.29192961990413036,-0.287787586314781,-0.42469861097591793,0.35984775794515156,0.6570557349239887,0.23601323955984316,-0.10942029090599846,0.306704757005344,0.306704757005344,0.406399933575856,0.6982849868872664,-0.4264526577442251,0.4107419589864102,0.21643971080084795,0.16233760148181647,0.6154640910536148,0.406399933575856,-0.07939944477733617,0.05385587281956698,0.4164242336587674,0.26993062587946076,-0.5028103766207338,-0.287787586314781,0.8590815823530941,0.26993062587946076,0.625188534969558,-0.21168309567084612,0.13283311845201778,0.13283311845201778,-0.45686183058468643,-0.42469861097591793,-0.00807038319512558,-0.05303629468916587,0.4937196913892929,0.3453046830107927,0.6693077873216019,-0.573303689891688,Control
MICH-01580,-0.5919103142812584,0.1489355875221802,0.30372606074430814,0.30372606074430814,0.30372606074430814,-0.05644681152104404,-0.5369946304990676,0.3563893603391681,-0.20442074226021004,0.5057972367235308,-0.5119462159908863,-0.09961263791601387,0.016737590893372498,-0.31487434113198276,0.06496121157365371,-0.6033996281621645,-0.2579924595784467,0.7833180873711892,-0.2895493787573169,-0.3916942768285191,0.7833180873711892,0.12709728011922514,0.430083477379715,0.359032123148443,-0.3168404836208104,-0.601738414716543,-0.47758674009502167,-0.12289309940532397,-0.6308722462093536,-0.2919528342533607,0.6464456803742453,-0.530233915493803,-0.3916942768285191,0.5833159616072063,-0.49342446864113604,0.46772260634338936,-0.601738414716543,0.46772260634338936,0.5732318260400726,0.46772260634338936,-0.5700898230668102,-0.3849475685305369,-0.34858596884362797,-0.01704923717308485,-0.3849475685305369,0.38136535718013337,0.24217143318066411,0.5219765508227127,0.5029969194794639,-0.6348749867175014,-0.5407417031761089,-0.6230538702624672,0.6518469784348764,0.5043598700240511,-0.3916942768285191,0.5043598700240511,0.4415264191492271,0.41097283053271894,-0.48636396146671396,-0.48332746078836086,0.579827805580364,0.21394065544803076,0.21394065544803076,-0.48636396146671396,-0.2584105402995386,-0.48636396146671396,-0.5414645612901674,-0.4894697340512025,-0.45062513349676103,0.5604921613563528,-0.16327419776701976,-0.3377635449975378,0.46454266636221936,0.39679065691904686,-0.5450848775766854,-0.02148704571598508,0.5306496922046561,-0.4497180349797012,0.6916582836219466,0.6916582836219466,-0.462673796145227,0.7037615563092721,-0.47758674009502167,-0.5450848775766854,-0.5125457042619225,-0.5106752099611132,0.15721208546336418,-0.058834926136084396,-0.47758674009502167,-0.2566596874196439,-0.13134853667127305,-0.2180092650647947,-0.08224019030546409,0.5140826673866162,-0.48009135251145396,0.5140826673866162,-0.4836229854883418,0.5720945136762436,-0.47758674009502167,-0.30039929276340116,-0.5259930264285481,-0.4836229854883418,-0.33943590543030944,-0.48636396146671396,-0.48636396146671396,0.5033424526441025,-0.4946204130945683,0.2680057217280303,0.6690542687868312,0.19951496906569952,0.5720945136762436,0.46772260634338936,0.17638808119131466,-0.2506711760112078,-0.5265724589911842,-0.2754869063396421,0.41097283053271894,0.5833159616072063,0.5833159616072063,-0.12148826412006267,0.08793302875765849,0.3567846872921185,-0.5964168776786418,-0.30751790672375945,0.016737590893372498,0.3070092296209531,0.6512504886426836,-0.42121204457965783,0.6029559281885156,-0.3519711948752282,-0.1502419848616799,-0.18613993098893952,0.7115030272024402,0.4209562557219245,-0.029799970981198517,-0.007794808776104889,0.6518469784348764,0.08077686138357122,0.08077686138357122,0.1489355875221802,-0.021258695077722763,0.6518469784348764,0.05790597221516033,0.6320206761663318,-0.5265724589911842,0.15827876600729612,-0.1887352384196671,-0.2305968212080675,-0.2305968212080675,-0.5033540399787527,0.4209562557219245,0.579827805580364,0.23526625341916707,0.23473003069357568,0.5736443038815858,0.3294959368101059,-0.5033540399787527,0.6769775426604002,0.4572618789924863,-0.601738414716543,-0.48636396146671396,0.4874376992350996,0.6518469784348764,0.7680770486104533,-0.48636396146671396,-0.6308722462093536,0.3144005851440151,-0.15249578394645702,-0.15249578394645702,0.1489355875221802,0.05790597221516033,-0.4727881408483147,-0.12455349003388756,0.14300679140895517,-0.48332746078836086,-0.2919528342533607,0.7115030272024402,Control
MICH-01581,-0.5688510279352125,0.31922696193576033,-0.010344663812094168,-0.010344663812094168,-0.010344663812094168,0.5594914407304885,-0.20208775094093115,0.2993676533926143,-0.18480462701483982,0.5279726675878039,-0.548434620165279,0.14957105098369783,0.1863488023013166,0.07241591581411248,-0.07016711230685868,-0.5825133886766671,0.34182601293549664,0.052713383824722154,-0.1645675358910394,-0.03375181072390446,0.052713383824722154,-0.329489054217926,0.20046264257011687,-0.17040200662661015,0.14726896317488575,-0.565177045566693,-0.3051783445961281,-0.20155275384808416,-0.42363968445567424,0.07420277984545784,0.6531753787215125,-0.12973375076990135,-0.03375181072390446,0.48943785332297046,-0.6150951050290199,0.5125771351874684,-0.565177045566693,0.5125771351874684,-0.635230111679584,0.5125771351874684,0.0821525178848765,-0.41599410887170174,-0.3357842805458755,0.012236855151441503,-0.41599410887170174,0.6886467987004804,0.08100419761882992,0.38286652227812484,0.33911053253990453,-0.6048370095818798,-0.2999871999697076,-0.588699204295281,0.25102335043989693,-0.4542092399567583,-0.03375181072390446,-0.4542092399567583,0.59769475809892,0.6334844920762177,-0.44945430959967647,-0.5538213566540591,0.1882020051238145,0.148106463693359,0.148106463693359,-0.44945430959967647,-0.5856665789389564,-0.44945430959967647,0.14579480566121492,-0.5941473456885746,0.042001595653691055,0.3560139529470152,-0.3109729740754484,0.11932362991778833,-0.039171317440123386,0.260001385187198,0.13854366546179428,-0.2029617897767297,0.503827269732984,0.05300921900873901,0.7478793829213888,0.7478793829213888,0.23982886310510618,-0.43544612218935985,-0.3051783445961281,0.13854366546179428,-0.03316057647645614,0.02213404711465678,-0.3155073121439519,-0.2840063268466448,-0.3051783445961281,-0.342151332769341,-0.27768406901116466,0.1138624122596701,-0.18487926366667734,0.27851013891500426,0.04273552953740703,0.27851013891500426,0.06872578735702008,0.5482858236929185,-0.3051783445961281,-0.17083214112191042,0.061298847247274524,0.06872578735702008,0.12209248772743499,-0.44945430959967647,-0.44945430959967647,-0.08933460718857456,-0.4783879047327045,-0.23351151931422476,0.5306577699528124,0.25413622734403674,0.5482858236929185,0.5125771351874684,0.416491859310524,-0.19435306938561175,-0.2960498316300378,-0.1897441919901427,0.6334844920762177,0.48943785332297046,0.48943785332297046,0.14725925511695961,-0.6059132634734112,0.6066917849325842,-0.15735993876157314,-0.5766610497211198,0.1863488023013166,0.21470554089997046,0.44638183411540455,-0.10001990078829594,0.5948962368205146,0.593146039106557,-0.08198142589753242,-0.4462735337475352,0.3959550065820853,0.6535289693907369,0.03773668144847985,-0.02154453741158221,0.25102335043989693,0.3009408378954494,0.3009408378954494,0.31922696193576033,0.2518352277207593,0.25102335043989693,0.2996388157860638,0.03399247401184717,-0.2960498316300378,0.17680947017519735,0.0027116142456572907,-0.12527346938674216,-0.12527346938674216,-0.30891295044800166,0.6535289693907369,0.1882020051238145,0.09438532247202389,0.20031340584533522,-0.09839386209398403,0.15206489634919143,-0.30891295044800166,-0.2790267451759534,0.3381579166264808,-0.565177045566693,-0.44945430959967647,0.6898094299499009,0.25102335043989693,-0.46694287587138567,-0.44945430959967647,-0.42363968445567424,-0.12573379017774672,-0.021675291959492984,-0.021675291959492984,0.31922696193576033,0.2996388157860638,-0.26913653503664403,-0.15545647467805246,0.7197754219908779,-0.5538213566540591,0.07420277984545784,0.3959550065820853,Control
MICH-01582,0.22040524426629557,-0.48946753561309936,-0.16244349525883248,-0.16244349525883248,-0.16244349525883248,0.11613431556627785,-0.30846750181847443,0.13420160513199297,-0.10466094452750753,0.3179945523786701,-0.4892479606041927,-0.1667579422656044,-0.16629729016387834,-0.34220762959584805,-0.09812664902796787,0.16109223106846168,0.4387738119137302,0.0653856923527974,-0.2031685578480253,-0.39137916817157686,0.0653856923527974,0.47414348178381344,0.6142483968165835,0.2038038706570704,0.08348004174899006,0.5526081556375397,0.39924781188066316,0.06089795939572324,-0.05147340431288636,-0.526421396534235,0.4964228388043937,-0.40938275556387754,-0.39137916817157686,0.448559035546393,0.17921576970276545,-0.39230769250675845,0.5526081556375397,-0.39230769250675845,0.25752261793075243,-0.39230769250675845,-0.22448753307109343,-0.21587984058968396,-0.23451559892808066,0.3738431525414424,-0.21587984058968396,0.3625897592192817,-0.1375271372356652,-0.19298935642758142,-0.17075039465900405,0.25882421119898713,-0.21159623557694193,0.14778377342603533,0.628489501302048,0.21340228549498444,-0.39137916817157686,0.21340228549498444,-0.11974791072701853,-0.31697244686242204,0.6270092258158626,0.6096809540941738,0.40107227749271,-0.11289123798950006,-0.11289123798950006,0.6270092258158626,0.6324573534166894,0.6270092258158626,0.16912032869865876,0.6243289152094549,-0.5730137188546289,0.15442597978685518,0.14167390633400706,0.01050127222067798,-0.14173873045030225,-0.30397842648071877,0.26898739280696055,0.20672293772853573,-0.23198195193484392,0.024165216880568975,0.3749840867041632,0.3749840867041632,-0.010433503146099246,0.6371994802021154,0.39924781188066316,0.26898739280696055,0.31056924521197654,0.21619958972359854,-0.11151547362132369,-0.5053189906771712,0.39924781188066316,0.13767603909963283,0.20761517985200822,0.03724959253287911,0.2550599899699449,-0.15313012938445653,-0.36729537758949654,-0.15313012938445653,0.22192831742317803,-0.06405536253590255,0.39924781188066316,0.19302293539345602,0.3010319490392699,0.22192831742317803,0.021541396577312796,0.6270092258158626,0.6270092258158626,0.15528768085305905,-0.12143137567769903,0.0518657472779591,0.08501898325935019,-0.45508948027577417,-0.06405536253590255,-0.39230769250675845,0.11943928594252831,0.2714473293154065,0.19561536265176943,0.2821233786951499,-0.31697244686242204,0.448559035546393,0.448559035546393,0.09195898073873102,0.3005690863971402,-0.03371554993040628,0.08589356852896056,0.5616854732201733,-0.16629729016387834,-0.03487827105078354,0.36756014236381085,-0.12123767750278507,-0.46913944560051046,-0.4142545066762227,-0.07517113738404653,0.41836931164919644,0.5992225933404173,0.3920836378161942,-0.11840047259746173,0.0018474998015133813,0.628489501302048,-0.20360352072399365,-0.20360352072399365,-0.48946753561309936,-0.4809409672227636,0.628489501302048,-0.4458100914193765,0.22511302061085753,0.19561536265176943,-0.26630483757816803,-0.4646216776110856,0.6354770961829845,0.6354770961829845,0.12411795416054348,0.3920836378161942,0.40107227749271,0.053411498742079046,0.1931881871425776,0.36438738000587867,0.1651788150486036,0.12411795416054348,0.3644716147231253,0.26173964444231007,0.5526081556375397,0.6270092258158626,0.23570645621327477,0.628489501302048,0.7705670772364269,0.6270092258158626,-0.05147340431288636,-0.12703801813380827,-0.37668427238769103,-0.37668427238769103,-0.48946753561309936,-0.4458100914193765,-0.12408405293151269,-0.4411985990476332,0.06293262699955662,0.6096809540941738,-0.526421396534235,0.5992225933404173,Control
